,theta,phi,dtheta,dphi,position_x,position_y,position_z,var_theta,var_phi,var_dtheta,var_dphi,timestep
10667,0.19900432026609213,-359.86743736204835,-0.6916119851523992,-3.937325949760845,-0.019663916485520266,-0.12578162092252407,-0.6312644666877371,8.484992289340043e-06,0.0008505010088448614,0.00024833160332539644,0.007794689665546209,92.891667
10668,0.19297465778771694,-359.9059879642209,-0.6899889717092178,-4.178831868048442,-0.023764205876223684,-0.1211928701702286,-0.6320206194539658,8.703495270638342e-06,0.0008694770678368306,0.0002676481676298682,0.008353135304609526,92.9
10669,0.18698946163320918,-359.9467572356057,-0.685042256921234,-4.4423912556732725,-0.027804949299045905,-0.11644212942717364,-0.6327484713256468,8.93838547977282e-06,0.000889446565183954,0.00028901175052944403,0.008988110486447938,92.908333
10670,0.18106947599473996,-359.9900286924332,-0.67646263920712,-4.72934874017031,-0.03178860257722568,-0.11152596730597404,-0.6334460956061329,9.190468386342456e-06,0.0009103675859234195,0.00031245629713777187,0.009728201415824086,92.916667
10671,0.17524427714123036,-360.0360925156708,-0.6638978534718526,-5.040682941059167,-0.03571595510108683,-0.10644376123852917,-0.6341108806199529,9.460206524343306e-06,0.0009321791419434367,0.0003379268526958042,0.01061650147252714,92.925
10672,0.16955987467870481,-360.0850406403291,-0.6469770668165917,-5.376408248034178,-0.03956820053679871,-0.101209964167209,-0.6347388544398018,9.747541524864006e-06,0.0009547983875193086,0.00036524216678448043,0.011716007716991775,92.933333
10673,0.16405540707168376,-360.1370745024626,-0.6253182815280985,-5.735862952109671,-0.04333824255503014,-0.09583005241754138,-0.6353274041483593,1.005166494425268e-05,0.0009781187112635965,0.00039405089059979504,0.013115085525136754,92.941667
10674,0.1587736452526961,-360.19234375559273,-0.5985445674757839,-6.117117227075973,-0.04701563257171749,-0.0903119175507944,-0.6358740445388378,1.0370740133231091e-05,0.0010020194406349693,0.0004237917769471361,0.014931289258732395,92.95
10675,0.15376203993079776,-360.2510339337513,-0.5662804576653397,-6.516637798551617,-0.050596613371929965,-0.08466209143422533,-0.6363763239351967,1.0701587720434506e-05,0.0010263787251602232,0.000453664697695794,0.01730995884824148,92.958333
10676,0.14907253680134427,-360.31323580822084,-0.5282046016014064,-6.928718628051213,-0.05407368700991602,-0.07889074057529394,-0.636831846016384,1.1039359977485351e-05,0.0010510931216339706,0.00048263005129620416,0.020412069313623573,92.966667
10677,0.14475789319881374,-360.37899734994244,-0.4840805062028601,-7.345255617556146,-0.05744146372398674,-0.07300668565918951,-0.6372385854374375,1.1377253526650082e-05,0.0010761029075262705,0.0005094535456800832,0.024385068949147888,92.975
10678,0.1408713741253856,-360.4482580923916,-0.4338126283043794,-7.755488875748229,-0.06069327833922056,-0.06702012003682749,-0.637594810322894,1.1706338659518986e-05,0.0011014191368437572,0.0005328146327225971,0.029312071124702632,92.983333
10679,0.1374703500540476,-360.52085707367587,-0.3774787427591592,-8.145888671804402,-0.06382599578699029,-0.060943302956154105,-0.6378986351785004,1.2015608054335994e-05,0.0011271412383339174,0.0005514792480813507,0.03514209484715533,92.991667
10680,0.1346053571952092,-360.59649821061225,-0.31540799710372647,-8.501014253094894,-0.06683524680217157,-0.05478694273328156,-0.6381488489113124,1.2292349576638096e-05,0.0011534494758282212,0.0005645120915451704,0.04161680576498032,93.0
10681,0.1323199977019661,-360.674763354734,-0.2482048109437291,-8.804569932415243,-0.06971728514507126,-0.04856002543937587,-0.6383446849135097,1.2522925439388604e-05,0.0011805627634659077,0.0005714754143868308,0.04822856857574774,93.008333
10682,0.13065973060267796,-360.75505108355986,-0.17675800274181433,-9.040274884471124,-0.07247175232608812,-0.04227806701765618,-0.6384848650046739,1.2693964809194533e-05,0.0012086517524305647,0.0005725310943336943,0.054249726921536,93.016667
10683,0.12965575665080797,-360.8366760920987,-0.10223226372725164,-9.194507303953529,-0.07509935372048339,-0.0359515558769551,-0.6385687788929176,1.2793837146182046e-05,0.0012377153169051674,0.0005683807106930895,0.05885677929729665,93.025
10684,0.12932722938371344,-360.91879075140014,-0.026028755433193725,-9.257944760948513,-0.07759911958253737,-0.02959582617880123,-0.638596098006251,1.2814157437739535e-05,0.001267462641160036,0.0005600509792183441,0.0613336093793397,93.033333
10685,0.12968046761283214,-361.00039840645707,0.05030296808481959,-9.22698120137971,-0.07997004522242757,-0.023234609445114313,-0.6385667212336201,1.2750999499392414e-05,0.0012972407329899308,0.0005485908797688775,0.061281151222149305,93.041667
10686,0.13070154998772301,-361.0807304537841,0.12526342738322874,-9.104724261142783,-0.08221530145290083,-0.01687350881514075,-0.6384813557052971,1.2605504650423777e-05,0.00132604888290588,0.0005348110169130861,0.05873994071309247,93.05
10687,0.1323906001331197,-361.1591605439507,0.19749813272408034,-8.898212590394149,-0.08435462899902038,-0.010513455668288771,-0.6383386847844557,1.2383730438463075e-05,0.001352652583854063,0.0005191699529693191,0.0541642771581081,93.058333
10688,0.13470134819093424,-361.23484435566945,0.26574674750095956,-8.621355111327341,-0.08638118085694117,-0.004176394218962946,-0.6381405503500684,1.2095753255541295e-05,0.001375751173021688,0.0005018376807889644,0.048270122225311116,93.066667
10689,0.13759050042199525,-361.30721758400824,0.3290732887664838,-8.289839038109129,-0.08829983568301009,0.0021251180001945016,-0.6378880274529682,1.1754319086526154e-05,0.001394189763143323,0.0004828604427115748,0.04183026694007762,93.075
10690,0.14101046752890298,-361.3758481947661,0.38683045327347676,-7.919933261517662,-0.09011790267284703,0.008377307989998629,-0.6375822276418063,1.137335169643102e-05,0.0014071074230720567,0.0004623242778521184,0.035500594028658045,93.083333
10691,0.14491092491213192,-361.4404632774353,0.4386508022916939,-7.526988224760463,-0.09184438799199464,0.01456823396742259,-0.6372243620809286,1.0966591353375542e-05,0.0014140179650402717,0.00044045702525422883,0.029729417638893425,93.091667
10692,0.14923199003347382,-361.5010068372266,0.48443005564345987,-7.124730096913414,-0.09348218714647612,0.020693660725731162,-0.6368165872274996,1.0546567777530716e-05,0.0014148147687117476,0.00041764336209476415,0.02474852269866926,93.1
10693,0.15392315670958542,-361.55735479576396,0.5242142053920249,-6.724041374781582,-0.09504317547395265,0.026734193739064993,-0.6363604248827465,1.012398169976733e-05,0.001409722876063027,0.0003943735041179318,0.020615927346929894,93.108333
