,theta,phi,dtheta,dphi,position_x,position_y,position_z,var_theta,var_phi,var_dtheta,var_dphi,timestep
0,1.0081099825386082,1.0082269169448772,0.9462464092345851,0.9747981665645703,0.29051628213024466,0.4607459250904209,-0.34353456158848455,0.9994759076850289,1.0000701424820537,1.0094049948587847,0.9810986512331368,6.133333
1,0.565876625369062,1.866028154161603,0.9573301849182828,0.9425694966110352,-0.10046048277111785,0.33033229513538076,-0.5435906353755422,0.0010275220142796915,1.4882519145498208e-05,1.0070253013345007,0.9623400883529262,6.141667
2,0.49030454580028515,2.867589338869787,-1.0545250677460847,97.23109444897824,-0.2919314631433136,0.08205401953984637,-0.5681070949920963,9.561691065687692e-06,2.4583673082951542e-05,0.9483305389314488,0.38971536837934495,6.15
3,0.8348601890356064,3.020180006624144,37.445482603584466,13.210921196938301,-0.4738015060937676,0.05780983338397296,-0.4322877151428142,7.976415941321072e-06,2.455273805792412e-05,0.08778636503122944,0.39996395365065096,6.158333
4,0.9922065833854377,3.1042230119924765,29.600036423645186,13.248173218524304,-0.5387809406674603,0.020143428224742157,-0.35215316688742315,6.611156911242254e-06,1.1050448960067912e-05,0.030367900341795054,0.0586503385175952,6.166667
5,1.0507779725863473,3.1556622844372555,22.5128718782719,11.60697811113171,-0.5587918031370771,-0.007862513204228573,-0.3199881471381831,5.668347922724662e-06,8.314756653681502e-06,0.013693986089432704,0.020603052333481527,6.175
6,1.0697999135197915,3.1866999491933026,17.468751157049148,9.65668002014852,-0.5642579161334283,-0.025469424905489143,-0.3093005417902541,4.9246666719329115e-06,7.200063883597338e-06,0.007314288319268656,0.010141096411208635,6.183333
7,1.0703522689185474,3.2021849434560083,13.821427385908759,7.966812391356768,-0.5639663333276557,-0.034213893050013364,-0.3089885063741399,4.3405650990646855e-06,6.596453294996028e-06,0.00439349212606967,0.005975988348254869,6.191667
8,1.0612029180714038,3.2077175564768576,11.091962679608283,6.637316561174112,-0.560923987578722,-0.037145199156032226,-0.3141449140356159,3.8768969688974595e-06,6.224796795017827e-06,0.002867557637424501,0.003937962540486054,6.2
9,1.046627202417323,3.207550543189818,8.989586550790573,5.623752646402864,-0.5563018306464828,-0.0367457970255069,-0.3223050298961101,3.5025500086189105e-06,5.983173791820724e-06,0.0019880433780202736,0.002802348570213721,6.208333
10,1.0286613551713055,3.2045482955428093,7.327894670325355,4.857080811498125,-0.5505411483282034,-0.03470553432110854,-0.3322686903109433,3.1948816800791808e-06,5.824352285492934e-06,0.0014422069155720831,0.0021106793802797862,6.216667
11,1.0090201608150264,3.2001083758782074,5.995512884261348,4.271078918249099,-0.5440690278896161,-0.031872979095735714,-0.3430386549221691,2.9377740965774966e-06,5.723075650714416e-06,0.0010837095954449164,0.001661199080577146,6.225
12,0.988328133845982,3.195309548254465,4.907698573312622,3.81955167374336,-0.5370117932120034,-0.0288743836642365,-0.3542416076567504,2.719716108692962e-06,5.663206238034344e-06,0.0008375961105370406,0.0013542784462156647,6.233333
13,0.9670255241555571,3.1905659325181777,4.006535620035124,3.4666557048388977,-0.5294841933706012,-0.02595132747414692,-0.3656166438347869,2.532375859712561e-06,5.634593378897359e-06,0.0006625432306799778,0.0011364487312052513,6.241667
14,0.9453493722317823,3.186010634642668,3.249902575529301,3.1866693919653573,-0.5215557780332558,-0.02318170217316356,-0.37702081077903377,2.369616761870613e-06,5.630366134739879e-06,0.0005343847114743208,0.000977053640709523,6.25
15,0.9233750617880481,3.181875303327851,2.606260780684962,2.9625816698136447,-0.5132438580845573,-0.020686012784292995,-0.3884010088678542,2.2268375800752317e-06,5.645806566446826e-06,0.0004382815329929833,0.0008575795559366109,6.258333
16,0.9011606490735663,3.178140398443537,2.0525147096834164,2.7813048133911717,-0.5045692582824319,-0.018449083622883986,-0.3997149078853481,2.1005274626499643e-06,5.677761308361379e-06,0.0003647451072001046,0.0007663650478218199,6.266667
17,0.8787022576388297,3.174876491279927,1.570946726761163,2.6339796698236615,-0.4955283026169107,-0.01649917671735407,-0.4109525412371274,1.9879635277333452e-06,5.724084945406284e-06,0.00030749938024088856,0.0006957982329274885,6.275
18,0.8559318904759818,3.1720484549516574,1.1475259107694118,2.513864107328427,-0.4860921195589997,-0.014808904015132072,-0.4221346471690162,1.8870025804964805e-06,5.783431676715122e-06,0.00026227139085867465,0.00064076744043859,6.283333
19,0.8327999865955833,3.1696797405436787,0.7716730495861701,2.4162546279927093,-0.47623572415927434,-0.013379592697616488,-0.4332701630735003,1.795935040983017e-06,5.855160674514997e-06,0.00022607895186684294,0.0005977678779346836,6.291667
20,0.8092008197038274,3.1677903579425486,0.4346641684896736,2.337746022687166,-0.4659071822541204,-0.012208491720498114,-0.44439167738599294,1.7133808913360034e-06,5.939119496982664e-06,0.0001967954664193579,0.000564354593601038,6.3
21,0.7850295320323969,3.166539797226942,0.12968975862002147,2.2763194482310265,-0.4550488531647872,-0.011354524733472454,-0.4555262107469656,1.6382143080701664e-06,6.03569896734015e-06,0.00017287586570896286,0.0005388165632326335,6.308333
22,0.7602244734307603,3.1658655749238576,-0.1484061420644656,2.229921088512703,-0.44362154883517313,-0.010770106198122074,-0.4666759463456021,1.569508273127233e-06,6.145762988288538e-06,0.00015317948736481843,0.0005199638785714798,6.316667
23,0.7347339269786716,3.1658133579867287,-0.40366162694545843,2.197441944262462,-0.4315869447736266,-0.01045538441526213,-0.47783460183801646,1.506493379224728e-06,6.270525078683971e-06,0.00013685170006835743,0.0005069914823485724,6.325
