,theta,phi,dtheta,dphi,position_x,position_y,position_z,timestep
0,2.1556206837103336,0.07734359272833687,1.0,1.0,-0.540483,-0.042095,-0.3607060000000001,4.0
1,2.1677826784087295,0.05414815940894154,1.0,1.0,-0.538707,-0.029339999999999998,-0.36848500000000006,4.008333
2,2.1813031420364855,0.030228603126755623,1.0,1.0,-0.535849,-0.01627,-0.376644,4.016667
3,2.194933892113518,0.005279074782289548,1.0,1.0,-0.53165,-0.002813999999999997,-0.38388900000000004,4.025
4,2.214040180194626,-0.024356632499967744,1.0,1.0,-0.520181,0.012691000000000004,-0.39061599999999985,4.033333
5,2.228560343550004,-0.042099171226815786,1.0,1.0,-0.516865,0.021772999999999997,-0.39965700000000004,4.041667
6,2.2475346271650594,-0.07149436414932851,1.0,1.0,-0.506086,0.036217,-0.4072659999999999,4.05
7,2.2627968689831146,-0.08982362829498039,1.0,1.0,-0.501661,0.045139000000000006,-0.4170090000000001,4.058333
8,2.2785710426967434,-0.1125005446475012,1.0,1.0,-0.493603,0.05570800000000001,-0.42460399999999987,4.066667
9,2.295973397891662,-0.13545142277529698,1.0,1.0,-0.485906,0.066166,-0.4342560000000001,4.075
10,2.313844502075878,-0.15998146210660777,1.0,1.0,-0.476232,0.076759,-0.44267500000000015,4.083333
11,2.332400056333186,-0.18532640075314746,1.0,1.0,-0.465922,0.087197,-0.4512090000000001,4.091667
12,2.3515610321039557,-0.2110712118126261,1.0,1.0,-0.454874,0.09723599999999999,-0.45983600000000013,4.1
13,2.370939407193757,-0.23946143579867515,1.0,1.0,-0.442927,0.10786100000000001,-0.46837799999999996,4.108333
14,2.39023931188165,-0.2701045194768873,1.0,1.0,-0.430179,0.118816,-0.476684,4.116667
15,2.409313943430516,-0.3030910639258874,1.0,1.0,-0.416901,0.130132,-0.484961,4.125
16,2.428644731270086,-0.33806473979108875,1.0,1.0,-0.402836,0.14139500000000002,-0.49304800000000004,4.133333
17,2.448494041929553,-0.37543420545414835,1.0,1.0,-0.387894,0.152621,-0.501142,4.141667
18,2.4687901883233963,-0.41582107159497145,1.0,1.0,-0.371955,0.163885,-0.5091640000000001,4.15
19,2.488263750052437,-0.4572168040051528,1.0,1.0,-0.35554,0.174406,-0.5161180000000001,4.158333
20,2.5089384368158445,-0.499130629147683,1.0,1.0,-0.338555,0.183854,-0.523876,4.166667
21,2.5286066622488317,-0.5412181876826331,1.0,1.0,-0.321606,0.192483,-0.531187,4.175
22,2.547339150272909,-0.584530427061589,1.0,1.0,-0.304589,0.20064,-0.538089,4.183333
23,2.5660629809447535,-0.6299435541980203,1.0,1.0,-0.286799,0.208088,-0.5444389999999999,4.191667
