,theta,phi,dtheta,dphi,position_x,position_y,position_z,timestep
1126,1.0,1.0,1.0,1.0,0.242576,0.024959,-0.5924699999999999,15.516667
1127,1.0,1.0,1.0,1.0,0.229444,0.024431000000000005,-0.5979229999999999,15.525
1128,1.0,1.0,1.0,1.0,0.215893,0.023761,-0.6031949999999999,15.533333
1129,1.0,1.0,1.0,1.0,0.201871,0.022855000000000004,-0.6081830000000001,15.541667
1130,1.0,1.0,1.0,1.0,0.187699,0.022349000000000004,-0.6129540000000001,15.55
1131,1.0,1.0,1.0,1.0,0.173179,0.021625999999999996,-0.6174360000000001,15.558333
1132,1.0,1.0,1.0,1.0,0.15829,0.020869000000000002,-0.621669,15.566667
1133,1.0,1.0,1.0,1.0,0.143359,0.02026,-0.6255250000000001,15.575
1134,1.0,1.0,1.0,1.0,0.127972,0.019545999999999997,-0.6290250000000002,15.583333
1135,1.0,1.0,1.0,1.0,0.112274,0.018401,-0.632206,15.591667
1136,1.0,1.0,1.0,1.0,0.096579,0.017667000000000002,-0.6351399999999998,15.6
1137,1.0,1.0,1.0,1.0,0.080615,0.016871,-0.6375320000000001,15.608333
1138,1.0,1.0,1.0,1.0,0.064489,0.015910999999999998,-0.639632,15.616667
1139,1.0,1.0,1.0,1.0,0.04829,0.015062000000000002,-0.641339,15.625
1140,1.0,1.0,1.0,1.0,0.031978,0.014049999999999997,-0.642603,15.633333
1141,1.0,1.0,1.0,1.0,0.015509,0.013135999999999998,-0.6435139999999999,15.641667
1142,1.0,1.0,1.0,1.0,-0.001336,0.012249999999999997,-0.6434620000000001,15.65
1143,1.0,1.0,1.0,1.0,-0.017742,0.011370000000000002,-0.6435,15.658333
1144,1.0,1.0,1.0,1.0,-0.034221,0.010351999999999997,-0.6429480000000001,15.666667
1145,1.0,1.0,1.0,1.0,-0.050238,0.009199000000000002,-0.6428100000000001,15.675
1146,1.0,1.0,1.0,1.0,-0.066622,0.008151000000000002,-0.6417219999999999,15.683333
1147,1.0,1.0,1.0,1.0,-0.08284,0.007318999999999999,-0.6400830000000001,15.691667
1148,1.0,1.0,1.0,1.0,-0.099563,0.005964999999999998,-0.6376499999999998,15.7
1149,1.0,1.0,1.0,1.0,-0.11486,0.004779000000000002,-0.6362059999999998,15.708333
1150,1.0,1.0,1.0,1.0,-0.130651,0.003692000000000001,-0.633454,15.716667
1151,1.0,1.0,1.0,1.0,-0.146841,0.002989000000000002,-0.6293589999999999,15.725
1152,1.0,1.0,1.0,1.0,-0.162079,0.0021169999999999974,-0.625837,15.733333
1153,1.0,1.0,1.0,1.0,-0.177289,0.00042300000000000323,-0.622555,15.741667
1154,1.0,1.0,1.0,1.0,-0.192202,-0.0006950000000000012,-0.6184280000000001,15.75
1155,1.0,1.0,1.0,1.0,-0.206645,-0.001582,-0.6140279999999999,15.758333
1156,1.0,1.0,1.0,1.0,-0.220892,-0.0026049999999999997,-0.609337,15.766667
1157,1.0,1.0,1.0,1.0,-0.234866,-0.0036269999999999983,-0.60444,15.775
1158,1.0,1.0,1.0,1.0,-0.248422,-0.004608000000000001,-0.599297,15.783333
1159,1.0,1.0,1.0,1.0,-0.26161,-0.005624999999999998,-0.593839,15.791667
1160,1.0,1.0,1.0,1.0,-0.274482,-0.006539,-0.588304,15.8
1161,1.0,1.0,1.0,1.0,-0.28703,-0.007625,-0.5827629999999999,15.808333
1162,1.0,1.0,1.0,1.0,-0.298809,-0.008791,-0.5768770000000001,15.816667
1163,1.0,1.0,1.0,1.0,-0.310449,-0.009363,-0.5706929999999999,15.825
1164,1.0,1.0,1.0,1.0,-0.321725,-0.010291000000000002,-0.5646049999999999,15.833333
1165,1.0,1.0,1.0,1.0,-0.33257,-0.011114999999999998,-0.5585280000000001,15.841667
1166,1.0,1.0,1.0,1.0,-0.343028,-0.012023,-0.552555,15.85
1167,1.0,1.0,1.0,1.0,-0.352963,-0.012754999999999999,-0.5463010000000001,15.858333
1168,1.0,1.0,1.0,1.0,-0.362531,-0.013613,-0.540322,15.866667
1169,1.0,1.0,1.0,1.0,-0.371901,-0.014145999999999999,-0.533998,15.875
1170,1.0,1.0,1.0,1.0,-0.380503,-0.015023,-0.5284089999999999,15.883333
1171,1.0,1.0,1.0,1.0,-0.388889,-0.015848,-0.5226819999999999,15.891667
1172,1.0,1.0,1.0,1.0,-0.396692,-0.016752000000000003,-0.51713,15.9
1173,1.0,1.0,1.0,1.0,-0.403979,-0.017436,-0.5110919999999999,15.908333
