,theta,phi,dtheta,dphi,position_x,position_y,position_z,timestep
0,1.0,1.0,1.0,1.0,-0.079184,-0.005672,-0.6429800000000001,7.2
1,1.0,1.0,1.0,1.0,-0.051775,-0.002449,-0.647054,7.208333
2,1.0,1.0,1.0,1.0,-0.020289,-9.500000000000133e-05,-0.6460170000000001,7.216667
3,1.0,1.0,1.0,1.0,0.009168,0.0023910000000000008,-0.645505,7.225
4,1.0,1.0,1.0,1.0,0.038802,0.005495,-0.6437659999999998,7.233333
5,1.0,1.0,1.0,1.0,0.067718,0.008922000000000003,-0.641334,7.241667
6,1.0,1.0,1.0,1.0,0.09804,0.011012999999999998,-0.6350990000000001,7.25
7,1.0,1.0,1.0,1.0,0.126661,0.015128999999999997,-0.63022,7.258333
8,1.0,1.0,1.0,1.0,0.155284,0.018592000000000004,-0.622723,7.266667
9,1.0,1.0,1.0,1.0,0.18309,0.021563000000000002,-0.6144280000000001,7.275
10,1.0,1.0,1.0,1.0,0.209092,0.024304000000000003,-0.605688,7.283333
11,1.0,1.0,1.0,1.0,0.235604,0.026714,-0.5953409999999999,7.291667
12,1.0,1.0,1.0,1.0,0.263153,0.029186000000000004,-0.581712,7.3
13,1.0,1.0,1.0,1.0,0.28735,0.032166,-0.5690790000000001,7.308333
14,1.0,1.0,1.0,1.0,0.311391,0.035151,-0.5549850000000001,7.316667
15,1.0,1.0,1.0,1.0,0.33498,0.037243,-0.5415289999999999,7.325
16,1.0,1.0,1.0,1.0,0.356876,0.040033,-0.5260309999999999,7.333333
17,1.0,1.0,1.0,1.0,0.378385,0.041466,-0.5112849999999999,7.341667
18,1.0,1.0,1.0,1.0,0.398156,0.043691999999999995,-0.4948290000000001,7.35
19,1.0,1.0,1.0,1.0,0.417456,0.045961999999999996,-0.4778379999999999,7.358333
20,1.0,1.0,1.0,1.0,0.43564,0.047781000000000004,-0.46045899999999995,7.366667
21,1.0,1.0,1.0,1.0,0.453095,0.049,-0.44270200000000004,7.375
22,1.0,1.0,1.0,1.0,0.470037,0.05146800000000001,-0.4237350000000001,7.383333
23,1.0,1.0,1.0,1.0,0.485071,0.05236,-0.40641099999999997,7.391667
24,1.0,1.0,1.0,1.0,0.499274,0.05358299999999999,-0.3884780000000001,7.4
25,1.0,1.0,1.0,1.0,0.512421,0.05500000000000001,-0.3702620000000001,7.408333
26,1.0,1.0,1.0,1.0,0.524687,0.056356,-0.3519709999999999,7.416667
27,1.0,1.0,1.0,1.0,0.536095,0.057634000000000005,-0.33382999999999996,7.425
28,1.0,1.0,1.0,1.0,0.546509,0.05898500000000001,-0.31563699999999995,7.433333
29,1.0,1.0,1.0,1.0,0.556155,0.06010600000000001,-0.29776099999999994,7.441667
30,1.0,1.0,1.0,1.0,0.564831,0.061314,-0.28023700000000007,7.45
31,1.0,1.0,1.0,1.0,0.572583,0.061997,-0.26296600000000014,7.458333
32,1.0,1.0,1.0,1.0,0.579836,0.062788,-0.24612100000000003,7.466667
33,1.0,1.0,1.0,1.0,0.586236,0.06331400000000001,-0.229591,7.475
34,1.0,1.0,1.0,1.0,0.591861,0.063937,-0.21360500000000004,7.483333
35,1.0,1.0,1.0,1.0,0.596735,0.06427,-0.19813700000000012,7.491667
36,1.0,1.0,1.0,1.0,0.60096,0.06475099999999999,-0.18312600000000012,7.5
37,1.0,1.0,1.0,1.0,0.604716,0.06512799999999999,-0.16889300000000007,7.508333
38,1.0,1.0,1.0,1.0,0.607595,0.06570999999999999,-0.154864,7.516667
39,1.0,1.0,1.0,1.0,0.610686,0.065805,-0.14157699999999995,7.525
40,1.0,1.0,1.0,1.0,0.612808,0.06591999999999999,-0.129019,7.533333
41,1.0,1.0,1.0,1.0,0.614769,0.066315,-0.11702699999999999,7.541667
42,1.0,1.0,1.0,1.0,0.616292,0.066526,-0.10564999999999991,7.55
43,1.0,1.0,1.0,1.0,0.617666,0.066799,-0.09487500000000004,7.558333
44,1.0,1.0,1.0,1.0,0.618839,0.066998,-0.08471700000000015,7.566667
45,1.0,1.0,1.0,1.0,0.619721,0.067236,-0.07517299999999993,7.575
46,1.0,1.0,1.0,1.0,0.620386,0.067374,-0.06630900000000006,7.583333
47,1.0,1.0,1.0,1.0,0.620791,0.067395,-0.05811500000000003,7.591667
48,1.0,1.0,1.0,1.0,0.621072,0.067588,-0.050575999999999954,7.6
49,1.0,1.0,1.0,1.0,0.6216,0.067834,-0.043379000000000056,7.608333
50,1.0,1.0,1.0,1.0,0.621359,0.067648,-0.03762100000000013,7.616667
51,1.0,1.0,1.0,1.0,0.62144,0.067804,-0.031864,7.625
52,1.0,1.0,1.0,1.0,0.621103,0.06772700000000001,-0.027702000000000004,7.633333
53,1.0,1.0,1.0,1.0,0.620728,0.067737,-0.023678999999999895,7.641667
54,1.0,1.0,1.0,1.0,0.620361,0.06768099999999999,-0.020429999999999948,7.65
55,1.0,1.0,1.0,1.0,0.620117,0.067646,-0.01749999999999985,7.658333
56,1.0,1.0,1.0,1.0,0.619534,0.067643,-0.015603999999999951,7.666667
57,1.0,1.0,1.0,1.0,0.619263,0.067748,-0.014011999999999913,7.675
58,1.0,1.0,1.0,1.0,0.618555,0.067566,-0.013614999999999933,7.683333
59,1.0,1.0,1.0,1.0,0.617608,0.06731,-0.01433899999999988,7.691667
60,1.0,1.0,1.0,1.0,0.617212,0.067318,-0.01480999999999999,7.7
61,1.0,1.0,1.0,1.0,0.616461,0.067245,-0.01653400000000005,7.708333
62,1.0,1.0,1.0,1.0,0.615764,0.06711099999999999,-0.018922000000000105,7.716667
63,1.0,1.0,1.0,1.0,0.614985,0.067057,-0.02196699999999996,7.725
64,1.0,1.0,1.0,1.0,0.614155,0.066856,-0.025647999999999893,7.733333
65,1.0,1.0,1.0,1.0,0.613462,0.06686,-0.030121999999999982,7.741667
66,1.0,1.0,1.0,1.0,0.612521,0.066519,-0.035164000000000084,7.75
67,1.0,1.0,1.0,1.0,0.611661,0.066556,-0.04099300000000006,7.758333
68,1.0,1.0,1.0,1.0,0.610638,0.066354,-0.047448000000000046,7.766667
69,1.0,1.0,1.0,1.0,0.609828,0.0662,-0.054750000000000076,7.775
70,1.0,1.0,1.0,1.0,0.608874,0.06625,-0.06258400000000008,7.783333
71,1.0,1.0,1.0,1.0,0.60801,0.066114,-0.07121599999999995,7.791667
72,1.0,1.0,1.0,1.0,0.607029,0.066189,-0.0805800000000001,7.8
73,1.0,1.0,1.0,1.0,0.605982,0.066048,-0.09054700000000004,7.808333
74,1.0,1.0,1.0,1.0,0.604918,0.06605799999999999,-0.10122900000000012,7.816667
75,1.0,1.0,1.0,1.0,0.603932,0.066217,-0.11265599999999998,7.825
76,1.0,1.0,1.0,1.0,0.602779,0.066184,-0.124865,7.833333
77,1.0,1.0,1.0,1.0,0.601771,0.06640399999999999,-0.13763400000000003,7.841667
78,1.0,1.0,1.0,1.0,0.600447,0.066532,-0.15108999999999995,7.85
79,1.0,1.0,1.0,1.0,0.599054,0.06669,-0.1658860000000001,7.858333
80,1.0,1.0,1.0,1.0,0.597454,0.066536,-0.18113699999999988,7.866667
81,1.0,1.0,1.0,1.0,0.59514,0.067208,-0.19810300000000003,7.875
82,1.0,1.0,1.0,1.0,0.591622,0.068259,-0.21587599999999996,7.883333
83,1.0,1.0,1.0,1.0,0.584941,0.069072,-0.2355069999999999,7.891667
84,1.0,1.0,1.0,1.0,0.576601,0.069382,-0.25448099999999985,7.9
85,1.0,1.0,1.0,1.0,0.568183,0.069284,-0.27203299999999997,7.908333
86,1.0,1.0,1.0,1.0,0.559671,0.068548,-0.288965,7.916667
87,1.0,1.0,1.0,1.0,0.55188,0.068612,-0.3045939999999999,7.925
88,1.0,1.0,1.0,1.0,0.542669,0.066122,-0.32271000000000005,7.933333
89,1.0,1.0,1.0,1.0,0.533767,0.064251,-0.3394760000000001,7.941667
90,1.0,1.0,1.0,1.0,0.524112,0.06292099999999999,-0.3556,7.95
91,1.0,1.0,1.0,1.0,0.513465,0.059926999999999994,-0.37232,7.958333
92,1.0,1.0,1.0,1.0,0.501194,0.058388,-0.388622,7.966667
93,1.0,1.0,1.0,1.0,0.487319,0.057094000000000006,-0.4054709999999999,7.975
94,1.0,1.0,1.0,1.0,0.472318,0.055729,-0.4236420000000001,7.983333
95,1.0,1.0,1.0,1.0,0.45808,0.058476,-0.43939000000000006,7.991667
96,1.0,1.0,1.0,1.0,0.438228,0.054172,-0.46097,8.0
97,1.0,1.0,1.0,1.0,0.419939,0.054195,-0.47832699999999984,8.008333
98,1.0,1.0,1.0,1.0,0.400028,0.052133,-0.49599399999999993,8.016667
99,1.0,1.0,1.0,1.0,0.379719,0.049702,-0.512532,8.025
100,1.0,1.0,1.0,1.0,0.35917,0.046784,-0.5278910000000001,8.033333
101,1.0,1.0,1.0,1.0,0.338024,0.043118000000000004,-0.542991,8.041667
102,1.0,1.0,1.0,1.0,0.317252,0.041032,-0.555412,8.05
103,1.0,1.0,1.0,1.0,0.294886,0.03835999999999999,-0.5680670000000001,8.058333
104,1.0,1.0,1.0,1.0,0.270805,0.03469699999999999,-0.5807229999999999,8.066667
105,1.0,1.0,1.0,1.0,0.244535,0.03240899999999999,-0.5946020000000001,8.075
106,1.0,1.0,1.0,1.0,0.217986,0.030426,-0.6050420000000001,8.083333
107,1.0,1.0,1.0,1.0,0.190685,0.028329,-0.6138169999999998,8.091667
108,1.0,1.0,1.0,1.0,0.16328,0.025567000000000003,-0.6221099999999999,8.1
109,1.0,1.0,1.0,1.0,0.135501,0.022531000000000002,-0.6288680000000001,8.108333
110,1.0,1.0,1.0,1.0,0.106372,0.016984999999999997,-0.637643,8.116667
111,1.0,1.0,1.0,1.0,0.079233,0.013662000000000004,-0.642688,8.125
112,1.0,1.0,1.0,1.0,0.052919,0.012050000000000002,-0.643194,8.133333
113,1.0,1.0,1.0,1.0,0.024982,0.008569000000000004,-0.6451120000000001,8.141667
114,1.0,1.0,1.0,1.0,-0.00351,0.005575,-0.645873,8.15
115,1.0,1.0,1.0,1.0,-0.032529,0.0027290000000000023,-0.645543,8.158333
116,1.0,1.0,1.0,1.0,-0.063504,-0.0013880000000000003,-0.646305,8.166667
117,1.0,1.0,1.0,1.0,-0.093204,-0.004158000000000002,-0.6430440000000002,8.175
118,1.0,1.0,1.0,1.0,-0.122119,-0.0067969999999999975,-0.638322,8.183333
119,1.0,1.0,1.0,1.0,-0.150122,-0.009785,-0.632695,8.191667
120,1.0,1.0,1.0,1.0,-0.177054,-0.012794,-0.6262819999999999,8.2
121,1.0,1.0,1.0,1.0,-0.20335,-0.014753000000000002,-0.6140350000000001,8.208333
122,1.0,1.0,1.0,1.0,-0.228858,-0.018791999999999996,-0.6104749999999999,8.216667
123,1.0,1.0,1.0,1.0,-0.254184,-0.021914,-0.6006870000000001,8.225
124,1.0,1.0,1.0,1.0,-0.279257,-0.024433,-0.589674,8.233333
125,1.0,1.0,1.0,1.0,-0.303888,-0.026949,-0.5779780000000001,8.241667
126,1.0,1.0,1.0,1.0,-0.32847,-0.029706999999999997,-0.5633569999999999,8.25
127,1.0,1.0,1.0,1.0,-0.351911,-0.031871,-0.5488629999999999,8.258333
128,1.0,1.0,1.0,1.0,-0.373541,-0.033775,-0.5333780000000001,8.266667
129,1.0,1.0,1.0,1.0,-0.394235,-0.035988,-0.517905,8.275
130,1.0,1.0,1.0,1.0,-0.414288,-0.03815,-0.5033,8.283333
131,1.0,1.0,1.0,1.0,-0.432878,-0.040269,-0.48788999999999993,8.291667
132,1.0,1.0,1.0,1.0,-0.450571,-0.042362,-0.4722839999999999,8.3
133,1.0,1.0,1.0,1.0,-0.467394,-0.044423000000000004,-0.4563069999999999,8.308333
134,1.0,1.0,1.0,1.0,-0.483418,-0.046523999999999996,-0.4398859999999999,8.316667
135,1.0,1.0,1.0,1.0,-0.498756,-0.048922,-0.4226460000000001,8.325
136,1.0,1.0,1.0,1.0,-0.513304,-0.050949,-0.40560200000000013,8.333333
137,1.0,1.0,1.0,1.0,-0.526841,-0.052529,-0.388065,8.341667
138,1.0,1.0,1.0,1.0,-0.539587,-0.054006,-0.3705090000000001,8.35
139,1.0,1.0,1.0,1.0,-0.551192,-0.055934,-0.35294100000000006,8.358333
140,1.0,1.0,1.0,1.0,-0.562436,-0.056736999999999996,-0.33599999999999997,8.366667
141,1.0,1.0,1.0,1.0,-0.572264,-0.057745,-0.31914699999999996,8.375
142,1.0,1.0,1.0,1.0,-0.581362,-0.05860799999999999,-0.302843,8.383333
143,1.0,1.0,1.0,1.0,-0.589641,-0.059574,-0.28709299999999993,8.391667
144,1.0,1.0,1.0,1.0,-0.597074,-0.060461,-0.271799,8.4
145,1.0,1.0,1.0,1.0,-0.603809,-0.061444,-0.256734,8.408333
146,1.0,1.0,1.0,1.0,-0.609873,-0.062361,-0.242074,8.416667
147,1.0,1.0,1.0,1.0,-0.615586,-0.06278,-0.227808,8.425
148,1.0,1.0,1.0,1.0,-0.620267,-0.06418499999999999,-0.21448199999999995,8.433333
149,1.0,1.0,1.0,1.0,-0.624197,-0.06531100000000001,-0.20111400000000013,8.441667
150,1.0,1.0,1.0,1.0,-0.628139,-0.06604299999999999,-0.18817300000000015,8.45
151,1.0,1.0,1.0,1.0,-0.631616,-0.06678,-0.175678,8.458333
152,1.0,1.0,1.0,1.0,-0.634556,-0.067269,-0.16385099999999997,8.466667
153,1.0,1.0,1.0,1.0,-0.637243,-0.067895,-0.152335,8.475
154,1.0,1.0,1.0,1.0,-0.639482,-0.068252,-0.14155099999999998,8.483333
155,1.0,1.0,1.0,1.0,-0.641468,-0.06856000000000001,-0.13126899999999997,8.491667
156,1.0,1.0,1.0,1.0,-0.643033,-0.068841,-0.12148899999999996,8.5
157,1.0,1.0,1.0,1.0,-0.644508,-0.06905900000000001,-0.11273300000000008,8.508333
158,1.0,1.0,1.0,1.0,-0.646069,-0.06895799999999999,-0.10420600000000002,8.516667
159,1.0,1.0,1.0,1.0,-0.647,-0.069111,-0.09675,8.525
160,1.0,1.0,1.0,1.0,-0.647726,-0.069186,-0.08997200000000005,8.533333
161,1.0,1.0,1.0,1.0,-0.648188,-0.06922500000000001,-0.08398299999999992,8.541667
162,1.0,1.0,1.0,1.0,-0.648709,-0.069397,-0.07872999999999997,8.55
163,1.0,1.0,1.0,1.0,-0.648908,-0.069478,-0.07422099999999998,8.558333
164,1.0,1.0,1.0,1.0,-0.649087,-0.069671,-0.07036200000000004,8.566667
165,1.0,1.0,1.0,1.0,-0.648969,-0.069677,-0.06736500000000001,8.575
166,1.0,1.0,1.0,1.0,-0.648941,-0.069834,-0.0648979999999999,8.583333
167,1.0,1.0,1.0,1.0,-0.648636,-0.069809,-0.06332399999999994,8.591667
168,1.0,1.0,1.0,1.0,-0.648341,-0.069849,-0.06244200000000011,8.6
169,1.0,1.0,1.0,1.0,-0.647875,-0.069924,-0.06221599999999994,8.608333
170,1.0,1.0,1.0,1.0,-0.647391,-0.06997,-0.06263899999999989,8.616667
171,1.0,1.0,1.0,1.0,-0.646747,-0.069994,-0.06379599999999996,8.625
172,1.0,1.0,1.0,1.0,-0.645702,-0.070315,-0.06595600000000001,8.633333
173,1.0,1.0,1.0,1.0,-0.644994,-0.070243,-0.06842599999999988,8.641667
174,1.0,1.0,1.0,1.0,-0.644242,-0.070302,-0.07154800000000006,8.65
175,1.0,1.0,1.0,1.0,-0.643379,-0.070185,-0.07540000000000002,8.658333
176,1.0,1.0,1.0,1.0,-0.642527,-0.07018100000000001,-0.07993899999999998,8.666667
177,1.0,1.0,1.0,1.0,-0.641585,-0.070062,-0.08511999999999997,8.675
178,1.0,1.0,1.0,1.0,-0.640652,-0.070001,-0.09103899999999998,8.683333
179,1.0,1.0,1.0,1.0,-0.639582,-0.06990099999999999,-0.09753499999999993,8.691667
