,theta,phi,dtheta,dphi,position_x,position_y,position_z,timestep
627,1.2580517167897451,27.5674824971617,0.3985084462393082,0.7807949108711535,-0.34510012776448706,0.31876319110673,-0.14850124179969457,6.26
628,1.261118084567784,27.575282014096043,0.213497245273791,0.779256104268145,-0.37710747524548777,0.2980561763283163,-0.15750645607371377,6.2700000000000005
629,1.2623335206534956,27.58307080242314,0.0283419929519442,0.7786514802576266,-0.3510206993137237,0.2993805137993388,-0.1651796328041397,6.28
630,1.2616972029104527,27.59085812038622,-0.1568330272382417,0.7789676335126284,-0.36778720894134753,0.31942922692307885,-0.13927583868683127,6.29
631,1.2592095487758577,27.59865319330376,-0.34190385185597,0.7802115105703328,-0.37405326297993213,0.2910171655959735,-0.14117148544076027,6.3
632,1.2548722220223143,27.60646541739864,-0.5267448320422075,0.7824105330108116,-0.37985652989501084,0.28106093950295646,-0.16274280166800537,6.3100000000000005
633,1.2486881595533683,27.614304566678666,-0.7112266333156936,0.7856130902144133,-0.3658394737414189,0.28696985817077253,-0.15587565005216816,6.32
634,1.2406616181489056,27.622181006697694,-0.8952142469325864,0.7898894324875212,-0.37481248051733623,0.2861256559524787,-0.1761645956891284,6.33
635,1.230798241013452,27.63010591945528,-1.078565019113221,0.7953330201805902,-0.3777556790387685,0.28660000104266625,-0.1609232459189619,6.34
636,1.2191051439177245,27.63809154438529,-1.2611267043438463,0.8020624125176423,-0.361840161054621,0.285658998782261,-0.1724258821843411,6.3500000000000005
637,1.2055910206630462,27.64615144138149,-1.4427355486344011,0.8102238131180399,-0.3788777431688666,0.2654451042031198,-0.18537895385326592,6.36
638,1.190266267542749,27.654300783172808,-1.6232144078559252,0.8199944301383683,-0.377731133836507,0.2758163231290809,-0.18255732098635002,6.37
639,1.1731431264300085,27.66255668618859,-1.802370904809144,0.8315868610362189,-0.3772367367243852,0.2503122840848762,-0.20414133771275975,6.38
640,1.1542358460967597,27.67093859147591,-1.979995626090851,0.8452547799609815,-0.36507993309018977,0.276991406430136,-0.1887285196717468,6.390000000000001
641,1.133560861377101,27.67946871043905,-2.1558603555699816,0.8613002965152889,-0.3828261219760573,0.2536638332481647,-0.2123904276618381,6.4
642,1.1111369898514043,27.68817255443913,-2.3297163345761858,0.8800834778778673,-0.36174698492579377,0.2381601069145175,-0.2153906754515817,6.41
643,1.086985645873749,27.697079573009024,-2.5012925286230505,0.9020346962490052,-0.3656361069560579,0.24770303170138291,-0.22527439668787325,6.42
644,1.0611310720388107,27.70622393317137,-2.670293865022152,0.9276707012173177,-0.3715152498956104,0.23763116351732946,-0.2624151224115779,6.43
645,1.0336005886474706,27.71564548291615,-2.8363993827208565,0.9576156532291976,-0.3730797539876174,0.20209042196943625,-0.25010765294330245,6.44
646,1.0044248624755163,27.72539095650662,-2.999260201568546,0.992628837248984,-0.36743543676408136,0.23511330397940017,-0.25445919212767015,6.45
647,0.973638197312559,27.735515499738568,-3.1584971675713374,1.0336414777739058,-0.3434757193588065,0.20326374462776076,-0.2809853674854019,6.46
648,0.9412788505226648,27.74608462228989,-3.313697955116223,1.0818061113890312,-0.3593932046551318,0.2053982441268275,-0.2979875899422061,6.47
649,0.9073893825946882,27.757176726022948,-3.464413293264834,1.1385635216969223,-0.34105927563361127,0.19609929818966634,-0.31380288990151783,6.48
650,0.872017050780648,27.76888641900877,-3.610151809355779,1.2057345957747032,-0.3433188969782325,0.179283739336784,-0.3223829240954467,6.49
651,0.8352142642276024,27.781328915372764,-3.750372713375575,1.2856481022562758,-0.32124626628072345,0.18441384038928935,-0.32855123947254844,6.5
652,0.7970391277271077,27.794645957341256,-3.884475119907238,1.3813211267549086,-0.3206878428711594,0.165130518820829,-0.36320291734525795,6.51
653,0.7575561163815507,27.809013905297785,-4.011782115024836,1.4967181173264523,-0.29164545798943453,0.1430423480121064,-0.34682084137165037,6.5200000000000005
654,0.7168369475919756,27.82465496998391,-4.131516534423969,1.6371296249373273,-0.29787842641079876,0.1576648170400524,-0.382650413149226,6.53
655,0.6749617558653538,27.84185308691312,-4.2427634802252125,1.8097372460481704,-0.276619772260905,0.13442131313445213,-0.40352176329916684,6.54
656,0.6320207408928077,27.86097679538174,-4.344411213697876,2.0244750459952567,-0.28067250972788016,0.10306220928178236,-0.40764248613508314,6.55
657,0.5881165702859054,27.88251293411285,-4.435055945462674,2.2953750895009266,-0.2564696000198545,0.10379911978688044,-0.4254627877314258,6.5600000000000005
658,0.5433680137730188,27.90711746835456,-4.512844632786178,2.6427251054847183,-0.23741508480634357,0.098454075636265,-0.42797918694516585,6.57
659,0.4979156418737562,27.93569420592677,-4.575207806763853,3.096628045650588,-0.2187884868348806,0.08682822973681796,-0.43623672705729755,6.58
660,0.4519310962175468,27.969520267802316,-4.618390008750964,3.703052974078133,-0.23143102515755404,0.03937571979804717,-0.45962859795033184,6.59
661,0.4056327670271956,28.010452350926936,-4.636592314729504,4.534435109727859,-0.18542649804058128,0.051731382394012856,-0.4491556432952761,6.6000000000000005
662,0.3593134424325171,28.06127665800929,-4.620338743044132,5.708742530521967,-0.17863104034542437,0.04243635677316111,-0.4670002554302245,6.61
663,0.3133913269607665,28.126319559375357,-4.553224253562067,7.424217451974428,-0.15903883235472616,0.02225326087959961,-0.48100326300280105,6.62
664,0.2685086276857497,28.212528515408053,-4.40518903343823,10.020835612434382,-0.1271694569989795,-0.00676413949866604,-0.4907550635768221,6.63
665,0.2257295033034172,28.3313249421156,-4.118459943122384,14.070652744904102,-0.10101442846308722,-0.02179555607305743,-0.49450467286689237,6.640000000000001
666,0.1869385269582615,28.501187578598145,-3.5807148190312903,20.392257461709896,-0.09528879988997431,-0.023525131879577096,-0.4930239229637501,6.65
667,0.1555456790562793,28.747739130048277,-2.597253036185128,29.328980302276182,-0.06603227229659553,-0.020775922964283648,-0.49140869173234963,6.66
668,0.1370437701045105,29.08613635455504,-0.9881582022530192,37.70203933681751,-0.047205602462213204,-0.05173005265848451,-0.4910486704588574,6.67
669,0.1369458711653242,29.472674202909328,0.9829102787514836,37.75429129554417,-0.011494136966001394,-0.06700529538991869,-0.4902971994374293,6.68
670,0.1553307652686194,29.812300182843483,2.600786068575802,29.38897730763056,0.020446403169629677,-0.06267021926788342,-0.480104464576058,6.69
