,theta,phi,dtheta,dphi,position_x,position_y,position_z,var_theta,var_phi,var_dtheta,var_dphi,timestep
75,1.03388952049788,-0.0036250343086957583,1.7056947074377382,-2.3672856296704543,0.553359936698818,-0.0020059575422768892,-0.32938012882840806,6.942919699430789e-05,0.00023861663797429777,0.0018239931398909954,0.001265966661316782,4.625
76,1.0446766099945264,-0.022666792842648314,1.6065096664216019,-2.3357243519883735,0.5567413089447131,-0.012621701598169823,-0.32339189884611264,6.802430428980204e-05,0.0002365225695185479,0.0017104861059768844,0.0012360418826817255,4.633333
77,1.0545205523831398,-0.041649528538384294,1.5058507814364384,-2.3077378193596982,0.5595551034435834,-0.023318691323479954,-0.31789438107837176,6.665927961479612e-05,0.00023467343425420938,0.0016063713347463536,0.0012132725511592702,4.641667
78,1.063465805217283,-0.06044448253139571,1.4040440385509096,-2.282919049489968,0.5618340761059947,-0.03400118827043213,-0.31287202303549283,6.533314486382664e-05,0.00023304412892803387,0.0015107018519413355,0.0011967271711779887,4.65
79,1.071495910296887,-0.07921741104876469,1.3012144718191498,-2.2610792177410914,0.5635832119428082,-0.04473922762618804,-0.30834214341156785,6.404473075587042e-05,0.0002316119619036881,0.0014226467443835982,0.0011856354649701325,4.658333
80,1.0785967178700755,-0.0979214231951239,1.1974778687799612,-2.242020025086064,0.5648126651281721,-0.05548471381169086,-0.3043199180468577,6.279273939332901e-05,0.00023035861826841756,0.001341471418398004,0.0011793629830655456,4.666667
81,1.0848065011503327,-0.11652134863481893,1.0930899904889038,-2.2254771027702134,0.565549081558468,-0.06619841012922872,-0.3007898261589574,6.157578537667975e-05,0.0002292691740064822,0.0012665261546433743,0.001177387470482581,4.675
82,1.090103458984306,-0.13503808128261457,0.988120456987495,-2.211337682407196,0.565797264762418,-0.07687200700349077,-0.2977694786283875,6.039243051573526e-05,0.00022832974935323077,0.001197238299914803,0.001179277097743486,4.683333
83,1.0944652610611385,-0.15361443462076063,0.882641146090635,-2.199533041685075,0.5655498707893976,-0.0875664899906318,-0.295276084634053,5.924121300119453e-05,0.00022752954428236722,0.0011330995145600689,0.0011846793775007784,4.691667
84,1.0979196019732294,-0.17212695850071763,0.7768449554483375,-2.1898808360443818,0.5648335243037741,-0.09819475875649224,-0.2932974460361566,5.812066284289962e-05,0.0002268602245996502,0.0010736580939646138,0.0011933091170922962,4.7
85,1.1004808405333557,-0.1906345420998667,0.6708806211658516,-2.1822805889687853,0.5636552955959461,-0.10877303207154566,-0.2918281136501575,5.70293163911869e-05,0.00022631390718520764,0.001018515204095681,0.0012049363651962703,4.708333
86,1.10213237189008,-0.20920568908968884,0.5648115769601654,-2.1767061515468926,0.5620088643180069,-0.11932133196984594,-0.29087964665979277,5.5965731120671705e-05,0.0002258837495309856,0.0009673177922058531,0.0012193798563910714,4.716667
87,1.1028903605585736,-0.2278046851401016,0.45877821088768084,-2.1730751359227343,0.5599071586620942,-0.12980264919599874,-0.290444071409008,5.492849379411633e-05,0.00022556486788293705,0.0009197523587634283,0.0012365031039387536,4.725
88,1.1027546563076276,-0.2464418605858639,0.35287596577286634,-2.1713594464282977,0.5573526777111849,-0.140204973958593,-0.29052206560163774,5.391622590340554e-05,0.0002253529969608246,0.0008755422422461637,0.0012562079639214412,4.733333
89,1.1017340439241834,-0.26510907822150526,0.2472180785216394,-2.1715300995266364,0.5543520464862591,-0.15050639744330258,-0.29110847730894945,5.292758947794451e-05,0.00022524505291248665,0.0008344432024468169,0.001278432265361979,4.741667
90,1.0997318146621953,-0.2842024205425068,0.14169577236373374,-2.1738305549409267,0.5508169184503702,-0.16089900094412407,-0.2922580136112971,5.1961290742540076e-05,0.00022523874511281463,0.000796240635915239,0.0013031467421519673,4.75
91,1.0968762237815028,-0.30329421561310377,0.036685618842313125,-2.1779863964103394,0.5468461623862496,-0.1711351675094873,-0.2938954606674478,5.1016078165523723e-05,0.00022533583356891047,0.0007607436344459163,0.0013303606733632567,4.758333
92,1.0931874003557729,-0.3224082678888766,-0.06768755172941536,-2.1840096040138266,0.5424434195974365,-0.18121097391299004,-0.2960071488071616,5.0090743800222846e-05,0.0002255342640757863,0.00072779044221288,0.001360105208232501,4.766667
93,1.0887751592482167,-0.34112574024827846,-0.17113973450845282,-2.1916796545633717,0.5377207477562632,-0.19089300936431763,-0.29852766887556637,4.918413686211795e-05,0.00022583278433623634,0.0006972420931237091,0.0013924401055055596,4.775
94,1.0835219090054928,-0.3599412127443696,-0.2738315194148622,-2.201364379254132,0.5325589320030291,-0.2004209581422939,-0.30152103766921146,4.829517105768872e-05,0.00022622804709667864,0.000668982903850784,0.0014274460046378855,4.783333
95,1.0773432004762746,-0.37929413658730665,-0.37581797336778666,-2.2133961634453136,0.5268400365076368,-0.20999553136057833,-0.30503108926340655,4.742282673803738e-05,0.00022672255194591392,0.0006429132944505307,0.001465243301962924,4.791667
96,1.070392760437587,-0.3986085938167728,-0.4767263652133714,-2.2274913087650114,0.5207195757608265,-0.21930316148003676,-0.3089656282830274,4.656613787913976e-05,0.00022732229674976963,0.0006189511556396496,0.0015059916755860605,4.8
97,1.062596927128983,-0.4182383698453449,-0.5765953721879481,-2.243981803951878,0.5140979589544864,-0.22849662567567278,-0.31336096331493307,4.572419578872499e-05,0.00022802830196541428,0.0005970360917517362,0.0015498691875671926,4.808333
98,1.054060816907234,-0.43784444241015164,-0.675157129045667,-2.262746213062485,0.5070784292034527,-0.23738871068161785,-0.31815181808922327,4.489615941545037e-05,0.00022884561579949463,0.0005771243664165399,0.0015970955723245816,4.816667
99,1.0447496718597737,-0.45768994918472783,-0.7723757939928143,-2.284071322519792,0.4995885944322339,-0.24608482958452205,-0.3233512109728085,4.408125733548299e-05,0.00022977644251765615,0.0005591916052064995,0.0016479153804179174,4.825
100,1.034677682881831,-0.4777852720696616,-0.8681301591777892,-2.308117846872164,0.4916257890453296,-0.2545633829578459,-0.3289438862155887,4.327879630490447e-05,0.00023082583105739628,0.0005432308352311256,0.0017026150733999994,4.833333
101,1.0238520332049852,-0.4981470576925808,-0.962306236921647,-2.3350825822112014,0.4831841771843371,-0.26280337812949295,-0.33491782281392835,4.248816298796058e-05,0.00023199948117841952,0.0005292538781240908,0.0017615203717846685,4.841667
