Frame,Time,Pendulum_X,Pendulum_Y,Pendulum_Z,Top_X,Top_Y,Top_Z
3433,28.608333,0.159518,0.421362,-0.144752,0.000784,1.021129,0.025271
3434,28.616667,0.157077,0.424428,-0.157062,0.000709,1.021211,0.025287
3435,28.625,0.154657,0.427534,-0.169152,0.000736,1.021188,0.025242
3436,28.633333,0.151843,0.430825,-0.18096,0.000711,1.021226,0.025288
3437,28.641667,0.148882,0.434097,-0.192406,0.000741,1.021198,0.025235
3438,28.65,0.14563,0.437397,-0.203614,0.000676,1.021264,0.02525
3439,28.658333,0.142134,0.440992,-0.214596,0.000673,1.021266,0.025245
3440,28.666667,0.138606,0.444494,-0.225096,0.000697,1.021252,0.025204
3441,28.675,0.13435,0.448471,-0.235275,0.000658,1.021282,0.025249
3442,28.683333,0.130706,0.451749,-0.245318,0.000654,1.021295,0.025254
3443,28.691667,0.12618,0.455777,-0.25472,0.000677,1.021272,0.025213
3444,28.7,0.121457,0.45967,-0.264276,0.000643,1.021305,0.025255
3445,28.708333,0.11702,0.46329,-0.273126,0.000573,1.021335,0.025186
3446,28.716667,0.11234,0.466804,-0.281621,0.000489,1.021358,0.025107
3447,28.725,0.107536,0.470389,-0.289778,0.000487,1.021368,0.025101
3448,28.733333,0.102651,0.473753,-0.297485,0.00045,1.021402,0.025144
3449,28.741667,0.097485,0.477074,-0.304823,0.000443,1.021405,0.025141
3450,28.75,0.09229,0.48044,-0.311893,0.00044,1.021411,0.025144
3451,28.758333,0.087014,0.48357,-0.318414,0.000438,1.02142,0.025143
3452,28.766667,0.081499,0.486614,-0.324748,0.000431,1.021415,0.025145
3453,28.775,0.076015,0.48951,-0.330556,0.000419,1.021435,0.02515
3454,28.783333,0.070379,0.492296,-0.336036,0.000422,1.021437,0.025149
3455,28.791667,0.064756,0.494886,-0.341079,0.000421,1.021436,0.025145
3456,28.8,0.058896,0.497387,-0.345801,0.000406,1.021431,0.025142
3457,28.808333,0.053031,0.499826,-0.350149,0.000405,1.021447,0.025146
3458,28.816667,0.047232,0.502028,-0.354044,0.000403,1.021442,0.025144
3459,28.825,0.041048,0.503866,-0.357624,0.000394,1.021451,0.025151
3460,28.833333,0.035092,0.505709,-0.360752,0.000382,1.021448,0.025143
3461,28.841667,0.029013,0.507245,-0.363508,0.000379,1.021449,0.02515
3462,28.85,0.022846,0.508691,-0.365943,0.000376,1.021456,0.02515
3463,28.858333,0.016768,0.509828,-0.367911,0.000374,1.021455,0.025152
3464,28.866667,0.010496,0.51085,-0.369584,0.000367,1.021461,0.025153
3465,28.875,0.004356,0.511645,-0.370825,0.000368,1.021463,0.025149
3466,28.883333,-0.001951,0.512196,-0.371683,0.000359,1.021452,0.025148
3467,28.891667,-0.008233,0.512546,-0.372253,0.000363,1.021463,0.02515
3468,28.9,-0.01439,0.512737,-0.37229,0.000361,1.021463,0.025146
3469,28.908333,-0.020619,0.512401,-0.371911,0.000355,1.021464,0.025148
3470,28.916667,-0.026887,0.512182,-0.371333,0.000353,1.02146,0.025143
3471,28.925,-0.033085,0.511744,-0.370327,0.00035,1.021458,0.025146
3472,28.933333,-0.039408,0.510921,-0.368942,0.000346,1.021461,0.02514
3473,28.941667,-0.045445,0.510016,-0.367117,0.000346,1.021456,0.025148
3474,28.95,-0.051601,0.508654,-0.364858,0.000339,1.021453,0.025148
3475,28.958333,-0.057681,0.507364,-0.362315,0.000331,1.021459,0.025149
3476,28.966667,-0.063786,0.505769,-0.359408,0.000328,1.021451,0.025149
3477,28.975,-0.069766,0.504019,-0.356089,0.000325,1.021455,0.025146
3478,28.983333,-0.075822,0.502155,-0.352496,0.000321,1.021448,0.025145
3479,28.991667,-0.081695,0.499974,-0.34837,0.000322,1.021438,0.025136
3480,29,-0.087588,0.497649,-0.343926,0.000318,1.021435,0.025138
3481,29.008333,-0.093307,0.495101,-0.339116,0.000319,1.021439,0.025138
3482,29.016667,-0.098952,0.492519,-0.333895,0.000308,1.021435,0.025136
3483,29.025,-0.104443,0.489759,-0.328221,0.00031,1.02143,0.025136
3484,29.033333,-0.109823,0.486826,-0.322157,0.000305,1.021424,0.025128
3485,29.041667,-0.115241,0.48375,-0.315828,0.000307,1.02142,0.025126
3486,29.05,-0.120596,0.480676,-0.309221,0.000292,1.021413,0.025127
3487,29.058333,-0.12563,0.477451,-0.301985,0.000291,1.021407,0.025124
3488,29.066667,-0.130517,0.474177,-0.294452,0.000282,1.021396,0.025127
3489,29.075,-0.13542,0.470783,-0.286634,0.000272,1.021389,0.025127
3490,29.083333,-0.140213,0.467324,-0.278493,0.000262,1.021392,0.025124
3491,29.091667,-0.144873,0.463858,-0.269918,0.000257,1.021386,0.02513
3492,29.1,-0.149287,0.460299,-0.261079,0.000247,1.021377,0.025135
3493,29.108333,-0.153351,0.456723,-0.251696,0.000234,1.021364,0.025135
3494,29.116667,-0.157409,0.45315,-0.242059,0.000225,1.021363,0.025142
3495,29.125,-0.161423,0.449688,-0.232203,0.00021,1.02135,0.025142
3496,29.133333,-0.164273,0.446317,-0.223035,0.000199,1.021348,0.02515
3497,29.141667,-0.168543,0.443047,-0.211536,0.000194,1.021335,0.025154
3498,29.15,-0.171851,0.439663,-0.200656,0.000177,1.021331,0.025161
3499,29.158333,-0.174709,0.436213,-0.189214,0.000162,1.021325,0.025175
3500,29.166667,-0.177734,0.43303,-0.177807,0.000151,1.021316,0.025172
3501,29.175,-0.180487,0.430033,-0.166287,0.000144,1.021304,0.025184
3502,29.183333,-0.183041,0.4265,-0.153684,0.000133,1.021302,0.025196
3503,29.191667,-0.185194,0.423638,-0.141324,0.000119,1.021293,0.025205
3504,29.2,-0.187222,0.42096,-0.129,0.000111,1.021279,0.025213
3505,29.208333,-0.188996,0.418217,-0.116331,0.000093,1.021273,0.02522
3506,29.216667,-0.190419,0.415854,-0.103448,0.000082,1.021266,0.02523
3507,29.225,-0.191669,0.413565,-0.090374,0.00013,1.021236,0.0253
3508,29.233333,-0.193424,0.413964,-0.07696,0.000067,1.021245,0.025236
3509,29.241667,-0.192924,0.409649,-0.064008,0.000062,1.021239,0.025248
3510,29.25,-0.193292,0.407914,-0.050371,0.000105,1.021213,0.025321
3511,29.258333,-0.194006,0.407792,-0.035836,0.000109,1.021206,0.025324
3512,29.266667,-0.193805,0.406563,-0.022208,0.000097,1.021197,0.025329
3513,29.275,-0.193505,0.405386,-0.008332,0.000095,1.021193,0.025344
3514,29.283333,-0.192435,0.403442,0.004456,0.000123,1.021167,0.025379
3515,29.291667,-0.191837,0.404118,0.019401,0.000115,1.021166,0.025388
3516,29.3,-0.190354,0.402464,0.032336,0.000116,1.021156,0.025395
3517,29.308333,-0.189075,0.40391,0.047289,0.000109,1.021156,0.025396
3518,29.316667,-0.187439,0.398273,0.061967,0.000105,1.02115,0.025397
3519,29.325,-0.185405,0.404222,0.074817,0.000116,1.02114,0.025399
3520,29.333333,-0.183196,0.404892,0.088462,0.000111,1.021144,0.025407
3521,29.341667,-0.180692,0.405746,0.102142,0.000184,1.021144,0.025498
3522,29.35,-0.177702,0.406743,0.115922,0.000161,1.02116,0.025541
3523,29.358333,-0.174905,0.408132,0.129024,0.000179,1.021139,0.025501
3524,29.366667,-0.17157,0.409923,0.142441,0.000192,1.021132,0.025581
3525,29.375,-0.168142,0.411213,0.155353,0.000189,1.021133,0.025501
3526,29.383333,-0.164513,0.413097,0.168122,0.000186,1.021131,0.025502
3527,29.391667,-0.160389,0.415434,0.181169,0.000195,1.021136,0.025586
3528,29.4,-0.156283,0.41779,0.193432,0.000237,1.021109,0.025542
3529,29.408333,-0.152028,0.42027,0.205552,0.000218,1.021133,0.025587
3530,29.416667,-0.147506,0.422931,0.217443,0.000191,1.021163,0.02555
3531,29.425,-0.14289,0.425424,0.22907,0.000253,1.021118,0.02554
3532,29.433333,-0.137892,0.428323,0.240437,0.000258,1.021125,0.025545
3533,29.441667,-0.132255,0.430786,0.25182,0.000225,1.021148,0.025506
3534,29.45,-0.127513,0.434815,0.262515,0.000236,1.02115,0.025499
3535,29.458333,-0.121602,0.437254,0.2731,0.000276,1.021129,0.02554
3536,29.466667,-0.116668,0.441493,0.282959,0.000246,1.021156,0.025504
3537,29.475,-0.110253,0.444147,0.293031,0.000289,1.021132,0.025537
3538,29.483333,-0.105173,0.448598,0.30228,0.000263,1.021167,0.025498
3539,29.491667,-0.098685,0.450997,0.311497,0.000268,1.021168,0.025494
3540,29.5,-0.092535,0.454356,0.320116,0.000273,1.021169,0.025492
3541,29.508333,-0.086485,0.45814,0.32849,0.000276,1.021178,0.02549
3542,29.516667,-0.080222,0.461751,0.336574,0.000289,1.021178,0.025485
3543,29.525,-0.074602,0.466159,0.344147,0.000298,1.021187,0.025492
3544,29.533333,-0.067431,0.468703,0.351282,0.000309,1.021189,0.025486
3545,29.541667,-0.061526,0.472183,0.358301,0.000311,1.021195,0.025486
3546,29.55,-0.054618,0.475525,0.364627,0.000318,1.021201,0.025486
3547,29.558333,-0.048206,0.478872,0.370686,0.000328,1.02121,0.025479
3548,29.566667,-0.041389,0.481996,0.376488,0.000338,1.021217,0.02548
3549,29.575,-0.034855,0.485237,0.381747,0.00034,1.021209,0.025471
3550,29.583333,-0.02826,0.488275,0.386891,0.000346,1.021214,0.025472
3551,29.591667,-0.021583,0.491018,0.391087,0.000349,1.021225,0.025473
3552,29.6,-0.015051,0.493986,0.395428,0.000354,1.021229,0.025467
3553,29.608333,-0.008343,0.496869,0.399164,0.000363,1.021235,0.025464
3554,29.616667,-0.001969,0.499292,0.402524,0.000364,1.021242,0.025465
3555,29.625,0.004981,0.501431,0.405501,0.000372,1.021242,0.025464
3556,29.633333,0.011447,0.503359,0.407948,0.00038,1.021243,0.025457
3557,29.641667,0.017291,0.506539,0.410253,0.000387,1.021245,0.025456
3558,29.65,0.024696,0.507359,0.41209,0.000398,1.021249,0.025453
3559,29.658333,0.031085,0.508744,0.413485,0.000403,1.021254,0.025453
3560,29.666667,0.037537,0.509895,0.414392,0.000407,1.021256,0.025445
3561,29.675,0.044012,0.511246,0.415225,0.000409,1.021263,0.025444
3562,29.683333,0.050388,0.512318,0.415561,0.000416,1.021264,0.025447
3563,29.691667,0.056721,0.512743,0.41543,0.000423,1.021263,0.02544
3564,29.7,0.062952,0.513661,0.415198,0.000423,1.021262,0.025442
3565,29.708333,0.069154,0.513796,0.414215,0.00043,1.021264,0.025438
3566,29.716667,0.0752,0.513743,0.413345,0.000434,1.021264,0.02544
3567,29.725,0.081241,0.513878,0.411861,0.000441,1.021263,0.025438
3568,29.733333,0.087127,0.51358,0.409918,0.000441,1.021266,0.025434
3569,29.741667,0.092956,0.512947,0.407738,0.00044,1.021271,0.025436
3570,29.75,0.098541,0.512006,0.40485,0.000452,1.021272,0.025434
3571,29.758333,0.104318,0.510909,0.401904,0.000453,1.021262,0.025431
3572,29.766667,0.109717,0.509849,0.398652,0.000462,1.021256,0.025433
3573,29.775,0.115131,0.508586,0.395044,0.000464,1.021263,0.025431
3574,29.783333,0.120464,0.506806,0.391043,0.000471,1.021257,0.025432
3575,29.791667,0.125451,0.505169,0.386539,0.000468,1.021256,0.025434
3576,29.8,0.130305,0.503084,0.381864,0.000481,1.021258,0.025433
3577,29.808333,0.13536,0.501167,0.376714,0.000478,1.021251,0.025429
3578,29.816667,0.140033,0.498729,0.371277,0.000492,1.021253,0.025432
3579,29.825,0.144553,0.496116,0.365589,0.000493,1.021246,0.025423
3580,29.833333,0.148845,0.493309,0.359213,0.000493,1.021249,0.025427
3581,29.841667,0.152963,0.490648,0.352828,0.000498,1.021245,0.025429
3582,29.85,0.157109,0.487546,0.345949,0.000552,1.021188,0.025442
3583,29.858333,0.160847,0.484595,0.338741,0.000551,1.02119,0.025445
3584,29.866667,0.164456,0.481472,0.331254,0.000559,1.021186,0.025446
3585,29.875,0.167947,0.478423,0.323583,0.000589,1.021167,0.025484
3586,29.883333,0.171188,0.474734,0.315237,0.000564,1.021175,0.025446
3587,29.891667,0.174167,0.471272,0.306725,0.000639,1.021118,0.025504
3588,29.9,0.176898,0.467797,0.297899,0.000645,1.021103,0.025501
3589,29.908333,0.179707,0.464218,0.288786,0.000658,1.0211,0.025453
3590,29.916667,0.181867,0.460581,0.279321,0.000625,1.021093,0.025529
3591,29.925,0.184101,0.456906,0.269553,0.000717,1.021013,0.025511
3592,29.933333,0.185883,0.453421,0.259502,0.000698,1.021054,0.025472
3593,29.941667,0.187492,0.449507,0.249075,0.0007,1.021051,0.02547
3594,29.95,0.188857,0.446109,0.238543,0.000704,1.021044,0.025473
3595,29.958333,0.189928,0.442712,0.227767,0.000718,1.021042,0.025475
3596,29.966667,0.190431,0.439211,0.216762,0.000742,1.020989,0.025517
3597,29.975,0.190999,0.435722,0.205268,0.000745,1.020981,0.025517
3598,29.983333,0.191272,0.432315,0.193706,0.000727,1.021026,0.025468
3599,29.991667,0.191311,0.429141,0.181867,0.000732,1.021024,0.025473
3600,30,0.191085,0.425891,0.16971,0.000741,1.020968,0.025515
3601,30.008333,0.190608,0.422881,0.157476,0.000755,1.020972,0.025513
3602,30.016667,0.189781,0.419977,0.145177,0.000756,1.020963,0.025508
3603,30.025,0.1887,0.41727,0.132556,0.00075,1.021012,0.025465
3604,30.033333,0.18717,0.414602,0.11982,0.000741,1.021008,0.025463
3605,30.041667,0.185598,0.412235,0.106998,0.000769,1.020966,0.025505
3606,30.05,0.183633,0.409977,0.093977,0.000777,1.020962,0.025502
3607,30.058333,0.181421,0.407945,0.080955,0.000763,1.021008,0.025449
3608,30.066667,0.178899,0.406145,0.067874,0.00078,1.02096,0.025489
3609,30.075,0.175975,0.404536,0.054626,0.000782,1.02097,0.025495
3610,30.083333,0.172451,0.40364,0.041643,0.000759,1.021014,0.02545
3611,30.091667,0.169529,0.401384,0.027828,0.000773,1.02101,0.025441
3612,30.1,0.165796,0.400478,0.014876,0.000769,1.021021,0.025434
3613,30.108333,0.161923,0.399793,0.001849,0.000776,1.021018,0.025432
3614,30.116667,0.157782,0.399255,-0.011348,0.000771,1.021024,0.025424
3615,30.125,0.153346,0.398993,-0.024429,0.000776,1.021029,0.02542
3616,30.133333,0.149115,0.398504,-0.037774,0.0008,1.021009,0.025368
3617,30.141667,0.144178,0.398752,-0.050717,0.000751,1.021061,0.02538
3618,30.15,0.13895,0.399116,-0.063552,0.000752,1.021057,0.02537
3619,30.158333,0.133579,0.399765,-0.07609,0.000712,1.021102,0.025342
3620,30.166667,0.128072,0.400658,-0.088665,0.000758,1.021075,0.025359
3621,30.175,0.122245,0.401799,-0.100895,0.000704,1.021125,0.025337
3622,30.183333,0.116261,0.403192,-0.112947,0.000704,1.021121,0.025335
3623,30.191667,0.110132,0.404737,-0.124904,0.000665,1.021167,0.025308
3624,30.2,0.103677,0.406539,-0.136482,0.000649,1.021178,0.025306
3625,30.208333,0.097279,0.408398,-0.147892,0.000653,1.021182,0.025294
3626,30.216667,0.090428,0.410605,-0.159021,0.000605,1.021226,0.025326
3627,30.225,0.083657,0.412881,-0.169882,0.000639,1.021185,0.025296
3628,30.233333,0.076794,0.415344,-0.180419,0.000604,1.021224,0.025255
3629,30.241667,0.06911,0.418492,-0.190867,0.000565,1.021273,0.025284
3630,30.25,0.062028,0.42121,-0.200766,0.000556,1.021277,0.025286
3631,30.258333,0.054681,0.424127,-0.210473,0.000545,1.021277,0.02528
3632,30.266667,0.047291,0.42717,-0.219778,0.000539,1.021286,0.02528
3633,30.275,0.039844,0.430195,-0.228714,0.00053,1.021293,0.025282
3634,30.283333,0.032066,0.433799,-0.237695,0.000448,1.021312,0.025201
3635,30.291667,0.024714,0.437075,-0.245865,0.00045,1.021312,0.025194
3636,30.3,0.016723,0.440398,-0.254011,0.000386,1.021345,0.025126
3637,30.308333,0.009144,0.443785,-0.261521,0.000379,1.02136,0.02513
3638,30.316667,0.001441,0.44735,-0.268774,0.000375,1.021363,0.025129
3639,30.325,-0.006278,0.450675,-0.275566,0.000373,1.02136,0.025122
3640,30.333333,-0.014033,0.454112,-0.28201,0.000369,1.021372,0.025127
3641,30.341667,-0.021727,0.457604,-0.288089,0.000364,1.021375,0.025123
3642,30.35,-0.029685,0.460948,-0.293924,0.000358,1.021375,0.025121
3643,30.358333,-0.037299,0.46429,-0.299178,0.000356,1.021386,0.025123
3644,30.366667,-0.044874,0.467687,-0.304048,0.000355,1.021393,0.025126
3645,30.375,-0.052497,0.470812,-0.308548,0.000349,1.021397,0.02512
3646,30.383333,-0.060239,0.474026,-0.312841,0.000341,1.021405,0.025125
3647,30.391667,-0.067453,0.47703,-0.316385,0.000342,1.021403,0.025119
3648,30.4,-0.075069,0.480065,-0.319884,0.000333,1.021414,0.025124
3649,30.408333,-0.082623,0.482971,-0.322938,0.000323,1.021412,0.025121
3650,30.416667,-0.089867,0.485543,-0.325537,0.000318,1.021416,0.025124
3651,30.425,-0.097093,0.488247,-0.32779,0.000317,1.021421,0.02512
3652,30.433333,-0.104267,0.490758,-0.329739,0.00031,1.021428,0.025122
3653,30.441667,-0.111363,0.493049,-0.33127,0.000311,1.021425,0.02512
3654,30.45,-0.118437,0.495205,-0.332487,0.000305,1.021429,0.02512
3655,30.458333,-0.12522,0.497103,-0.333172,0.000303,1.021432,0.02512
3656,30.466667,-0.131996,0.498976,-0.333624,0.000303,1.021434,0.025122
3657,30.475,-0.138679,0.500669,-0.333675,0.000295,1.021438,0.025124
3658,30.483333,-0.145212,0.502095,-0.333421,0.000289,1.021441,0.025122
3659,30.491667,-0.151517,0.503283,-0.332709,0.000288,1.021443,0.025125
3660,30.5,-0.157744,0.504432,-0.331725,0.000278,1.021447,0.025127
3661,30.508333,-0.163847,0.505109,-0.330341,0.000285,1.021439,0.025121
3662,30.516667,-0.169875,0.505945,-0.328735,0.000274,1.02144,0.025123
3663,30.525,-0.17557,0.506279,-0.326602,0.000265,1.021438,0.025123
3664,30.533333,-0.18112,0.506483,-0.324152,0.000261,1.021439,0.025124
3665,30.541667,-0.186644,0.506451,-0.321468,0.000257,1.021443,0.025128
3666,30.55,-0.191991,0.50636,-0.318434,0.000259,1.021438,0.025121
3667,30.558333,-0.197228,0.505954,-0.315073,0.000247,1.021439,0.025122
3668,30.566667,-0.202232,0.505966,-0.311764,0.000247,1.021437,0.02512
3669,30.575,-0.206965,0.504592,-0.307288,0.000243,1.021427,0.02512
3670,30.583333,-0.211552,0.504126,-0.303306,0.000239,1.021431,0.02512
3671,30.591667,-0.216008,0.502408,-0.298276,0.000229,1.021427,0.025123
3672,30.6,-0.220249,0.500916,-0.293262,0.000228,1.021429,0.025125
3673,30.608333,-0.224167,0.499411,-0.287871,0.000215,1.021422,0.025127
3674,30.616667,-0.227992,0.497627,-0.282231,0.000209,1.021421,0.02513
3675,30.625,-0.231801,0.495738,-0.276415,0.000201,1.021417,0.025132
3676,30.633333,-0.234846,0.493558,-0.269972,0.000193,1.021411,0.02513
3677,30.641667,-0.237973,0.491309,-0.263432,0.000187,1.021402,0.025131
3678,30.65,-0.240833,0.488924,-0.256763,0.000174,1.021399,0.025138
3679,30.658333,-0.243334,0.487116,-0.249927,0.000168,1.021389,0.025141
3680,30.666667,-0.245703,0.484549,-0.242486,0.000151,1.021388,0.025147
3681,30.675,-0.247944,0.481761,-0.23483,0.000147,1.021381,0.025154
3682,30.683333,-0.249967,0.478715,-0.226804,0.000141,1.021382,0.025162
3683,30.691667,-0.251426,0.475664,-0.218439,0.000142,1.021375,0.025164
3684,30.7,-0.253001,0.472155,-0.209448,0.000128,1.021369,0.025164
3685,30.708333,-0.253969,0.469031,-0.200563,0.000114,1.02136,0.025176
3686,30.716667,-0.254623,0.466257,-0.19201,0.00011,1.021352,0.025177
3687,30.725,-0.255852,0.462173,-0.181634,0.000095,1.021352,0.025186
3688,30.733333,-0.256121,0.458854,-0.172111,0.000087,1.021343,0.025191
3689,30.741667,-0.256087,0.455504,-0.162308,0.000083,1.021336,0.025199
3690,30.75,-0.255728,0.452122,-0.152219,0.000083,1.021329,0.0252
3691,30.758333,-0.25517,0.448735,-0.142068,0.000062,1.021317,0.02521
3692,30.766667,-0.254231,0.445444,-0.131595,0.000059,1.021317,0.025214
3693,30.775,-0.252899,0.442106,-0.120788,0.000042,1.021305,0.025219
3694,30.783333,-0.251471,0.438865,-0.110013,0.000049,1.021301,0.025229
3695,30.791667,-0.249579,0.435594,-0.098809,0.000035,1.021293,0.025235
3696,30.8,-0.247198,0.432952,-0.087923,0.00003,1.021288,0.02524
3697,30.808333,-0.244614,0.429846,-0.07674,0.000028,1.021273,0.025247
3698,30.816667,-0.2418,0.426945,-0.065186,0.000026,1.021271,0.02525
3699,30.825,-0.238752,0.423774,-0.053372,0.000019,1.021264,0.025255
3700,30.833333,-0.235549,0.421055,-0.041887,0.000013,1.021263,0.025257
3701,30.841667,-0.23162,0.418526,-0.029819,0.000015,1.021253,0.025263
3702,30.85,-0.227691,0.416338,-0.018087,0.000009,1.021244,0.02527
3703,30.858333,-0.223348,0.413964,-0.006027,0.000017,1.021239,0.025271
3704,30.866667,-0.218825,0.411886,0.00585,0.000068,1.021204,0.025339
3705,30.875,-0.214085,0.411234,0.019038,0.000074,1.021205,0.025347
3706,30.883333,-0.208907,0.409748,0.031129,0.000073,1.021199,0.025349
3707,30.891667,-0.203553,0.407867,0.042877,0.000105,1.021173,0.025394
3708,30.9,-0.197747,0.406379,0.054998,0.000105,1.021166,0.025392
3709,30.908333,-0.191667,0.405328,0.067136,0.000099,1.021163,0.025401
3710,30.916667,-0.185551,0.404651,0.078823,0.000186,1.021157,0.025484
3711,30.925,-0.178834,0.404029,0.090797,0.000117,1.02115,0.025406
3712,30.933333,-0.172191,0.403476,0.102561,0.000123,1.021155,0.025414
3713,30.941667,-0.165519,0.397619,0.115094,0.000199,1.021138,0.025496
3714,30.95,-0.157872,0.403148,0.125735,0.000209,1.021138,0.025492
3715,30.958333,-0.150414,0.403572,0.137065,0.000219,1.021134,0.025494
3716,30.966667,-0.143449,0.398304,0.149088,0.000255,1.021108,0.025537
3717,30.975,-0.134829,0.404715,0.159408,0.000258,1.021103,0.025532
3718,30.983333,-0.126939,0.405525,0.170043,0.000265,1.021099,0.025532
3719,30.991667,-0.118518,0.406743,0.181001,0.000271,1.021106,0.025538
3720,31,-0.110281,0.408046,0.191321,0.000326,1.021064,0.025556
3721,31.008333,-0.101797,0.409202,0.201303,0.000347,1.021021,0.025599
3722,31.016667,-0.09316,0.410974,0.211304,0.000298,1.021097,0.025533
3723,31.025,-0.084496,0.412978,0.220959,0.000351,1.021066,0.025547
3724,31.033333,-0.07518,0.414086,0.230355,0.000367,1.021023,0.025593
3725,31.041667,-0.066779,0.417399,0.239315,0.000411,1.021036,0.02557
3726,31.05,-0.057862,0.419592,0.248016,0.000432,1.02099,0.025611
3727,31.058333,-0.048827,0.422156,0.256516,0.000435,1.021035,0.025564
3728,31.066667,-0.038859,0.423873,0.26463,0.000431,1.021045,0.025568
3729,31.075,-0.029847,0.426669,0.272414,0.000403,1.021078,0.02554
3730,31.083333,-0.021545,0.430525,0.279812,0.000472,1.021001,0.025602
3731,31.091667,-0.012345,0.433528,0.286975,0.000489,1.020999,0.025599
3732,31.1,-0.002322,0.435716,0.293787,0.000476,1.021054,0.025557
3733,31.108333,0.006803,0.43894,0.300191,0.000479,1.021057,0.025554
3734,31.116667,0.015951,0.442062,0.306277,0.000448,1.021093,0.025524
3735,31.125,0.024907,0.445127,0.311867,0.000463,1.0211,0.025519
3736,31.133333,0.034056,0.448528,0.317298,0.000471,1.021103,0.02552
3737,31.141667,0.042956,0.451954,0.322303,0.000484,1.021108,0.025519
3738,31.15,0.051936,0.455291,0.326817,0.000489,1.021121,0.025518
3739,31.158333,0.060548,0.458503,0.331188,0.000502,1.021119,0.025513
3740,31.166667,0.069388,0.461754,0.335104,0.000502,1.021133,0.025513
3741,31.175,0.078015,0.465045,0.33865,0.000506,1.021129,0.02551
3742,31.183333,0.0864,0.468367,0.341863,0.000445,1.021205,0.025448
3743,31.191667,0.094985,0.471285,0.344589,0.000524,1.021147,0.025506
3744,31.2,0.103216,0.474669,0.347116,0.000506,1.021176,0.025464
3745,31.208333,0.111319,0.477433,0.349185,0.000456,1.021219,0.025438
3746,31.216667,0.119542,0.48041,0.350968,0.000467,1.021226,0.025435
3747,31.225,0.127396,0.483083,0.352321,0.000478,1.021234,0.025431
3748,31.233333,0.134893,0.485656,0.353237,0.000531,1.021194,0.025454
3749,31.241667,0.142645,0.488282,0.354083,0.000493,1.021239,0.025424
3750,31.25,0.149898,0.490827,0.354284,0.000494,1.021245,0.025424
3751,31.258333,0.157272,0.49297,0.354448,0.000501,1.021249,0.025421
3752,31.266667,0.16422,0.495081,0.354,0.000508,1.021245,0.025417
3753,31.275,0.171257,0.496791,0.353499,0.00051,1.021254,0.025419
3754,31.283333,0.177543,0.49856,0.352545,0.000515,1.021257,0.025417
3755,31.291667,0.184305,0.500014,0.351018,0.000529,1.021265,0.025417
3756,31.3,0.190687,0.50152,0.349593,0.000521,1.02126,0.025407
3757,31.308333,0.196498,0.502656,0.347556,0.00053,1.021266,0.025406
3758,31.316667,0.202629,0.5036,0.3453,0.000533,1.021274,0.025411
3759,31.325,0.208042,0.504523,0.342896,0.00054,1.021271,0.025401
3760,31.333333,0.213643,0.504882,0.339802,0.000543,1.021273,0.025403
3761,31.341667,0.218973,0.505177,0.33673,0.000541,1.021277,0.025401
3762,31.35,0.223828,0.505426,0.333258,0.000548,1.021274,0.025402
3763,31.358333,0.228733,0.505489,0.329677,0.000559,1.021283,0.025407
3764,31.366667,0.233199,0.505312,0.325548,0.000555,1.021275,0.025404
3765,31.375,0.237593,0.504769,0.321423,0.000555,1.021276,0.025398
3766,31.383333,0.242047,0.504163,0.316435,0.0006,1.021234,0.02537
3767,31.391667,0.245351,0.503205,0.311936,0.000569,1.02127,0.025397
3768,31.4,0.248646,0.502314,0.306864,0.000568,1.021272,0.025396
3769,31.408333,0.25215,0.501173,0.301591,0.000575,1.021268,0.025396
3770,31.416667,0.254989,0.499612,0.295765,0.000581,1.021268,0.02539
3771,31.425,0.257962,0.497939,0.289772,0.000625,1.021231,0.025362
3772,31.433333,0.260461,0.496181,0.283679,0.000628,1.021226,0.02536
3773,31.441667,0.262662,0.494249,0.27723,0.000634,1.021223,0.025361
3774,31.45,0.264759,0.49212,0.270493,0.000677,1.021187,0.025387
3775,31.458333,0.266438,0.489682,0.263465,0.00069,1.021182,0.025379
3776,31.466667,0.267772,0.487216,0.256192,0.000721,1.021156,0.025418
3777,31.475,0.268869,0.484632,0.248887,0.000695,1.021182,0.025384
3778,31.483333,0.26973,0.48196,0.24131,0.000728,1.021148,0.025414
3779,31.491667,0.270142,0.47909,0.233285,0.000736,1.021144,0.02541
3780,31.5,0.270078,0.47551,0.224869,0.000737,1.021141,0.025418
3781,31.508333,0.269947,0.472331,0.216683,0.000737,1.021135,0.025418
3782,31.516667,0.269635,0.469228,0.20813,0.000741,1.02113,0.02542
3783,31.525,0.268626,0.466093,0.199377,0.00075,1.021124,0.025417
3784,31.533333,0.267709,0.462816,0.190476,0.000753,1.021121,0.025415
3785,31.541667,0.2663,0.459483,0.181418,0.00079,1.021084,0.02544
3786,31.55,0.264576,0.456041,0.172082,0.000756,1.021116,0.025416
3787,31.558333,0.262385,0.452584,0.162582,0.000762,1.021111,0.025415
3788,31.566667,0.260011,0.449198,0.152912,0.000812,1.021075,0.025433
3789,31.575,0.257142,0.445909,0.143117,0.000827,1.021047,0.025385
3790,31.583333,0.25408,0.442444,0.133071,0.00081,1.021069,0.025429
3791,31.591667,0.25073,0.439136,0.123069,0.000805,1.02106,0.025431
3792,31.6,0.246911,0.435718,0.112833,0.000814,1.021061,0.025425
3793,31.608333,0.242712,0.432473,0.102455,0.000811,1.021058,0.025428
