Format Version,1.21,Take Name,Run_10_Paketband_gewicht,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-14 11.07.31 AM,Total Frames in Take,9443,Total Exported Frames,9443,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2272,18.933333,,,,-0.001344,1.021225,0.024819,,,,,,,-0.185701,0.398177,0.029105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,18.941667,,,,-0.001352,1.021238,0.024793,,,,,,,-0.180123,0.396620,0.037126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,18.950000,,,,-0.001337,1.021227,0.024820,,,,,,,-0.174554,0.395872,0.044863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,18.958333,,,,-0.001296,1.021285,0.024833,,,,,,,-0.168422,0.393948,0.053974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,18.966667,,,,-0.001335,1.021217,0.024821,,,,,,,-0.162269,0.392966,0.062297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,18.975000,,,,-0.001322,1.021208,0.024883,,,,,,,-0.156149,0.392294,0.070546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,18.983333,,,,-0.001324,1.021212,0.024828,,,,,,,-0.149558,0.391313,0.078885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,18.991667,,,,-0.001306,1.021200,0.024881,,,,,,,-0.142868,0.390735,0.087069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,19.000000,,,,-0.001269,1.021266,0.024905,,,,,,,-0.135934,0.390128,0.095147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,19.008333,,,,-0.001262,1.021261,0.024905,,,,,,,-0.128896,0.389619,0.103103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,19.016667,,,,-0.001257,1.021275,0.024849,,,,,,,-0.121810,0.389436,0.111001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,19.025000,,,,-0.001287,1.021193,0.024887,,,,,,,-0.114505,0.389291,0.118687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,19.033333,,,,-0.001242,1.021258,0.024903,,,,,,,-0.107062,0.389382,0.126373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,19.041667,,,,-0.001238,1.021261,0.024904,,,,,,,-0.099392,0.389363,0.133849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,19.050000,,,,-0.001235,1.021256,0.024903,,,,,,,-0.091556,0.394841,0.142980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,19.058333,,,,-0.001197,1.021230,0.024948,,,,,,,-0.083930,0.390156,0.148469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,19.066667,,,,-0.001257,1.021193,0.024894,,,,,,,-0.075944,0.395795,0.157320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,19.075000,,,,-0.001207,1.021255,0.024903,,,,,,,-0.069648,0.398465,0.164165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,19.083333,,,,-0.001207,1.021258,0.024905,,,,,,,-0.061600,0.399398,0.170946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,19.091667,,,,-0.001197,1.021259,0.024908,,,,,,,-0.051873,0.398605,0.177644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,19.100000,,,,-0.001184,1.021258,0.024911,,,,,,,-0.043602,0.399548,0.184128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,19.108333,,,,-0.001223,1.021195,0.024891,,,,,,,-0.035523,0.400869,0.190373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,19.116667,,,,-0.001132,1.021227,0.024869,,,,,,,-0.027254,0.402032,0.196248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,19.125000,,,,-0.001105,1.021210,0.024911,,,,,,,-0.019126,0.403760,0.201935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,19.133333,,,,-0.001129,1.021239,0.024944,,,,,,,-0.010804,0.405524,0.207698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,19.141667,,,,-0.001083,1.021216,0.024906,,,,,,,-0.001588,0.405829,0.212458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,19.150000,,,,-0.001100,1.021232,0.024863,,,,,,,0.006643,0.407417,0.217464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,19.158333,,,,-0.001111,1.021245,0.024942,,,,,,,0.014783,0.409156,0.222300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,19.166667,,,,-0.001127,1.021271,0.024891,,,,,,,0.021915,0.412353,0.227320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,19.175000,,,,-0.001076,1.021239,0.024858,,,,,,,0.031781,0.412705,0.230793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,19.183333,,,,-0.001071,1.021245,0.024858,,,,,,,0.039349,0.415127,0.235300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,19.191667,,,,-0.001065,1.021240,0.024853,,,,,,,0.046909,0.417259,0.239261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,19.200000,,,,-0.001038,1.021221,0.024898,,,,,,,0.054568,0.419373,0.242942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,19.208333,,,,-0.001051,1.021248,0.024852,,,,,,,0.062398,0.421570,0.246474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,19.216667,,,,-0.001033,1.021234,0.024844,,,,,,,0.070111,0.423686,0.249373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,19.225000,,,,-0.001043,1.021252,0.024854,,,,,,,0.077797,0.425929,0.252119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,19.233333,,,,-0.001035,1.021272,0.024790,,,,,,,0.085241,0.428065,0.254659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,19.241667,,,,-0.001030,1.021264,0.024838,,,,,,,0.092581,0.430143,0.256930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,19.250000,,,,-0.001044,1.021272,0.024784,,,,,,,0.099912,0.432185,0.259093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,19.258333,,,,-0.001032,1.021277,0.024786,,,,,,,0.107094,0.434317,0.260751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,19.266667,,,,-0.001013,1.021275,0.024838,,,,,,,0.114053,0.436430,0.262230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,19.275000,,,,-0.001011,1.021277,0.024779,,,,,,,0.120971,0.438335,0.263498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,19.283333,,,,-0.001014,1.021286,0.024782,,,,,,,0.127633,0.440289,0.264390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,19.291667,,,,-0.001014,1.021289,0.024781,,,,,,,0.134315,0.442330,0.265186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,19.300000,,,,-0.001000,1.021293,0.024774,,,,,,,0.140611,0.444051,0.265524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,19.308333,,,,-0.001004,1.021299,0.024777,,,,,,,0.146877,0.445695,0.265820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,19.316667,,,,-0.000995,1.021294,0.024769,,,,,,,0.152968,0.447480,0.265689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,19.325000,,,,-0.000991,1.021304,0.024770,,,,,,,0.158766,0.449078,0.265380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,19.333333,,,,-0.000985,1.021304,0.024764,,,,,,,0.164580,0.450494,0.264858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,19.341667,,,,-0.000978,1.021306,0.024767,,,,,,,0.169985,0.451911,0.263982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,19.350000,,,,-0.000976,1.021305,0.024765,,,,,,,0.175391,0.453313,0.263058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,19.358333,,,,-0.000973,1.021309,0.024766,,,,,,,0.180487,0.454363,0.261726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,19.366667,,,,-0.000966,1.021310,0.024761,,,,,,,0.185412,0.455400,0.260179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,19.375000,,,,-0.000893,1.021331,0.024833,,,,,,,0.190183,0.456417,0.258450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,19.383333,,,,-0.000964,1.021320,0.024765,,,,,,,0.194677,0.457243,0.256459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,19.391667,,,,-0.000966,1.021315,0.024756,,,,,,,0.199024,0.457925,0.254233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,19.400000,,,,-0.000958,1.021312,0.024758,,,,,,,0.202795,0.458917,0.252361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,19.408333,,,,-0.000883,1.021333,0.024828,,,,,,,0.207117,0.458741,0.249190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,19.416667,,,,-0.000882,1.021329,0.024827,,,,,,,0.210555,0.458967,0.246153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,19.425000,,,,-0.000874,1.021332,0.024824,,,,,,,0.214165,0.459177,0.243183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,19.433333,,,,-0.000872,1.021330,0.024824,,,,,,,0.217196,0.459193,0.239742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,19.441667,,,,-0.000874,1.021333,0.024820,,,,,,,0.220246,0.458952,0.236242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,19.450000,,,,-0.000865,1.021329,0.024824,,,,,,,0.222604,0.459379,0.233075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,19.458333,,,,-0.000867,1.021335,0.024827,,,,,,,0.225499,0.458346,0.228536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,19.466667,,,,-0.000866,1.021336,0.024822,,,,,,,0.227717,0.457783,0.224432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,19.475000,,,,-0.000854,1.021330,0.024821,,,,,,,0.229793,0.457348,0.220215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,19.483333,,,,-0.000929,1.021320,0.024746,,,,,,,0.231444,0.456466,0.215476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,19.491667,,,,-0.000852,1.021329,0.024816,,,,,,,0.233102,0.455605,0.210932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,19.500000,,,,-0.000848,1.021329,0.024818,,,,,,,0.233933,0.454960,0.206587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,19.508333,,,,-0.000844,1.021331,0.024820,,,,,,,0.235277,0.453249,0.200866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,19.516667,,,,-0.000847,1.021323,0.024809,,,,,,,0.236068,0.451896,0.195633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,19.525000,,,,-0.000839,1.021324,0.024810,,,,,,,0.236637,0.450718,0.190246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,19.533333,,,,-0.000910,1.021311,0.024741,,,,,,,0.236892,0.449062,0.184534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,19.541667,,,,-0.000911,1.021312,0.024740,,,,,,,0.236944,0.447717,0.178908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,19.550000,,,,-0.000830,1.021325,0.024814,,,,,,,0.236173,0.446222,0.173535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,19.558333,,,,-0.000835,1.021322,0.024811,,,,,,,0.236129,0.444250,0.166940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,19.566667,,,,-0.000903,1.021302,0.024741,,,,,,,0.235238,0.442178,0.160633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,19.575000,,,,-0.000908,1.021296,0.024733,,,,,,,0.234364,0.440274,0.154384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,19.583333,,,,-0.000901,1.021300,0.024735,,,,,,,0.232929,0.438146,0.147177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,19.591667,,,,-0.000825,1.021311,0.024811,,,,,,,0.231517,0.436158,0.140794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,19.600000,,,,-0.000820,1.021318,0.024808,,,,,,,0.229555,0.434236,0.134073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,19.608333,,,,-0.000821,1.021308,0.024808,,,,,,,0.227418,0.431806,0.127001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,19.616667,,,,-0.000817,1.021304,0.024811,,,,,,,0.224979,0.429786,0.120155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,19.625000,,,,-0.000884,1.021294,0.024731,,,,,,,0.222259,0.427758,0.112940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,19.633333,,,,-0.000889,1.021287,0.024725,,,,,,,0.219160,0.425290,0.105784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,19.641667,,,,-0.000885,1.021287,0.024732,,,,,,,0.215932,0.423097,0.098592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,19.650000,,,,-0.000882,1.021290,0.024733,,,,,,,0.212554,0.421104,0.091213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,19.658333,,,,-0.000885,1.021292,0.024731,,,,,,,0.208832,0.418865,0.083877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,19.666667,,,,-0.000886,1.021286,0.024727,,,,,,,0.204609,0.416650,0.076399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,19.675000,,,,-0.000887,1.021287,0.024724,,,,,,,0.200202,0.414670,0.069315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,19.683333,,,,-0.000885,1.021287,0.024725,,,,,,,0.195519,0.412381,0.061736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,19.691667,,,,-0.000888,1.021285,0.024723,,,,,,,0.190880,0.410564,0.054322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,19.700000,,,,-0.000895,1.021285,0.024730,,,,,,,0.185686,0.408353,0.046567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,19.708333,,,,-0.000895,1.021281,0.024722,,,,,,,0.180391,0.406616,0.038902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,19.716667,,,,-0.000896,1.021277,0.024730,,,,,,,0.174895,0.404480,0.031151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,19.725000,,,,-0.000902,1.021278,0.024724,,,,,,,0.169154,0.402945,0.023635,,,,,,,,,,,,,,,,,,,,,,0.596132,0.881665,1.193970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,19.733333,,,,-0.000904,1.021279,0.024725,,,,,,,0.162982,0.401138,0.015933,,,,,,,,,,,,,,,,,,,,,,0.597358,0.879823,1.191264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,19.741667,,,,-0.000898,1.021276,0.024722,,,,,,,0.156837,0.399396,0.008104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,19.750000,,,,-0.000905,1.021282,0.024727,,,,,,,0.150324,0.398076,0.000618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,19.758333,,,,-0.000923,1.021278,0.024729,,,,,,,0.143765,0.396754,-0.007009,,,,,,,,,,,,,,,,,,,,,,0.596748,0.877190,1.189518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,19.766667,,,,-0.000920,1.021284,0.024728,,,,,,,0.136818,0.395463,-0.014468,,,,,,,,,,,,,,,,,,,,,,0.596561,0.876345,1.188994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,19.775000,,,,-0.000927,1.021280,0.024727,,,,,,,0.129776,0.394445,-0.021958,,,,,,,,,,,,,,,,,,,,,,0.595531,0.876046,1.189239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,19.783333,,,,-0.000928,1.021281,0.024723,,,,,,,0.122458,0.393345,-0.029439,,,,,,,,,,,,,,,,,,,,,,0.594975,0.875309,1.189118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,19.791667,,,,-0.000931,1.021280,0.024727,,,,,,,0.115157,0.392574,-0.036530,,,,,,,,,,,,,,,,,,,,,,0.594266,0.874784,1.189141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,19.800000,,,,-0.000934,1.021283,0.024724,,,,,,,0.107644,0.391805,-0.043813,,,,,,,,,,,,,,,,,,,,,,0.593450,0.874438,1.189596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,19.808333,,,,-0.000937,1.021288,0.024726,,,,,,,0.099835,0.391213,-0.050915,,,,,,,,,,,,,,,,,,,,,,0.593056,0.873662,1.189811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,19.816667,,,,-0.000953,1.021292,0.024729,,,,,,,0.091968,0.390689,-0.057875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,19.825000,,,,-0.000954,1.021285,0.024725,,,,,,,0.083945,0.390343,-0.064718,,,,,,,,,,,,,,,,,,,,,,0.591913,0.873686,1.190220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,19.833333,,,,-0.000957,1.021290,0.024725,,,,,,,0.075824,0.390074,-0.071657,,,,,,,,,,,,,,,,,,,,,,0.591719,0.873627,1.189974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,19.841667,,,,-0.000967,1.021286,0.024726,,,,,,,0.067485,0.390063,-0.078207,,,,,,,,,,,,,,,,,,,,,,0.591707,0.873451,1.189737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,19.850000,,,,-0.000969,1.021296,0.024727,,,,,,,0.059522,0.389396,-0.085182,,,,,,,,,,,,,,,,,,,,,,0.591542,0.873712,1.189786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,19.858333,,,,-0.000978,1.021290,0.024726,,,,,,,0.050955,0.389639,-0.091640,,,,,,,,,,,,,,,,,,,,,,0.591566,0.874039,1.189835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,19.866667,,,,-0.000982,1.021291,0.024724,,,,,,,0.042404,0.390054,-0.097528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
